GESTURE,ACC-X-MIN-Ring1,ACC-Y-MIN-Ring1,ACC-Z-MIN-Ring1,GYRO-X-MIN-Ring1,GYRO-Y-MIN-Ring1,GYRO-Z-MIN-Ring1,ACC-X-MIN-Ring2,ACC-Y-MIN-Ring2,ACC-Z-MIN-Ring2,GYRO-X-MIN-Ring2,GYRO-Y-MIN-Ring2,GYRO-Z-MIN-Ring2,ACC-X-MAX-Ring1,ACC-Y-MAX-Ring1,ACC-Z-MAX-Ring1,GYRO-X-MAX-Ring1,GYRO-Y-MAX-Ring1,GYRO-Z-MAX-Ring1,ACC-X-MAX-Ring2,ACC-Y-MAX-Ring2,ACC-Z-MAX-Ring2,GYRO-X-MAX-Ring2,GYRO-Y-MAX-Ring2,GYRO-Z-MAX-Ring2,ACC-X-MEAN-Ring1,ACC-Y-MEAN-Ring1,ACC-Z-MEAN-Ring1,GYRO-X-MEAN-Ring1,GYRO-Y-MEAN-Ring1,GYRO-Z-MEAN-Ring1,ACC-X-MEAN-Ring2,ACC-Y-MEAN-Ring2,ACC-Z-MEAN-Ring2,GYRO-X-MEAN-Ring2,GYRO-Y-MEAN-Ring2,GYRO-Z-MEAN-Ring2,ACC-X-VAR-Ring1,ACC-Y-VAR-Ring1,ACC-Z-VAR-Ring1,GYRO-X-VAR-Ring1,GYRO-Y-VAR-Ring1,GYRO-Z-VAR-Ring1,ACC-X-VAR-Ring2,ACC-Y-VAR-Ring2,ACC-Z-VAR-Ring2,GYRO-X-VAR-Ring2,GYRO-Y-VAR-Ring2,GYRO-Z-VAR-Ring2,ACC-X-SKEW-Ring1,ACC-Y-SKEW-Ring1,ACC-Z-SKEW-Ring1,GYRO-X-SKEW-Ring1,GYRO-Y-SKEW-Ring1,GYRO-Z-SKEW-Ring1,ACC-X-SKEW-Ring2,ACC-Y-SKEW-Ring2,ACC-Z-SKEW-Ring2,GYRO-X-SKEW-Ring2,GYRO-Y-SKEW-Ring2,GYRO-Z-SKEW-Ring2,ACC-X-KURT-Ring1,ACC-Y-KURT-Ring1,ACC-Z-KURT-Ring1,GYRO-X-KURT-Ring1,GYRO-Y-KURT-Ring1,GYRO-Z-KURT-Ring1,ACC-X-KURT-Ring2,ACC-Y-KURT-Ring2,ACC-Z-KURT-Ring2,GYRO-X-KURT-Ring2,GYRO-Y-KURT-Ring2,GYRO-Z-KURT-Ring2
right,-0.21,-11.22,16.14,-65.67,-27.1,-276.76,-1.37,15.48,2.01,-42.24,-182.42,-73.78,9.76,1.98,23.53,40.33,64.4,193.12,11.52,23.98,12.13,69.24,154.39,56.93,2.9165,-3.689,20.643,0.9424999999999996,-2.1300000000000003,1.3650000000000015,3.228,18.665000000000003,6.433,0.7889999999999991,3.6779999999999973,1.543,4.01115275,11.754339,3.1485809999999996,456.08705875,346.65603,6488.674135000001,4.998636000000001,3.752645,6.267131,471.968399,3106.9257359999992,486.63213099999996,2.0675072473035483,-0.8571522100493785,-1.4546965352983885,-1.1489913023989715,2.153599027638261,-1.4533529603524322,2.2300815386061954,1.0627579855994322,0.5911199972949877,1.3743546474087647,-0.8861423293577863,-1.2612614888899623,6.331197669538225,0.2566433038421372,2.453176101128488,4.4732889809050125,7.63600631067964,7.950295971809332,10.037537187816907,2.039518042206244,-0.07810737150230418,4.6010905310263706,8.113955128423024,7.970306623099612
right,-2.69,-13.39,18.06,-61.33,-29.2,-207.37,-1.13,15.49,-1.85,-44.09,-33.2,-3.96,8.78,4.42,21.58,83.45,83.54,153.27,6.77,19.62,13.87,98.05,136.43,37.3,1.8115,-3.469,20.699,3.527500000000002,-3.4450000000000003,5.089999999999999,2.6644999999999994,18.041500000000003,6.9215,3.9775000000000005,9.029499999999999,5.344,4.3814227500000005,21.545429,0.8049990000000001,648.62439875,462.18639500000006,4404.7197000000015,2.87441475,1.18979275,14.578422749999996,795.4940287499999,1053.82728475,106.43851399999998,1.359476838642598,-0.31478443020146235,-2.011650234329251,0.9824632098189696,3.420550574560768,-0.7187101075234795,0.10950323299559674,-0.7100759175373715,-0.041649873415801626,2.2764717293972487,3.2032536844584114,2.0110081096875323,5.994441791360105,-0.6116775794101073,3.809171898334566,5.989552270134187,14.132091341888465,6.107633294406886,2.446253719341012,-0.4502519659057804,-0.18131643853882684,6.561916932398516,12.204528279612232,3.695894012417816
right,-0.87,-9.88,17.19,-78.81,-17.77,-170.85,-1.17,15.09,-0.56,-55.22,-51.37,-10.35,7.65,5.77,21.82,68.16,19.73,165.63,6.3,21.66,13.94,77.05,82.32,47.75,3.166,-2.9869999999999997,20.405,0.33650000000000013,-1.4720000000000004,2.7474999999999996,2.252,17.8765,7.231999999999999,2.2535,7.058,4.693,3.135454,21.004240999999997,1.411504999999999,870.12326275,58.43332599999999,3957.5865587499998,2.600936,2.3494327499999996,14.466705999999999,705.4556027499999,750.6375959999999,181.76649100000003,0.6920153501977441,0.39660164791344865,-1.6893841724877898,-0.24824579005825734,1.0577899512322677,-0.09271005530519559,0.41964881909030066,0.20801177419472397,-0.3809716364110788,1.2031386307530636,1.300962251936655,2.2422123046436155,2.183284657864097,-0.9579527088385649,2.8210202724322215,2.813848033937072,3.21713483277191,3.9962494491992686,1.0086125448448664,0.7876017928573757,-0.6436678152252062,3.5815698903176836,3.5389477949123043,5.259934675541707
left,-6.77,-7.68,15.73,-7.72,-8.74,-6.45,-4.35,15.45,-3.16,-33.79,-132.42,-21.58,8.23,15.6,23.48,32.57,17.87,275.1,5.75,22.75,12.09,121.44,233.15,29.83,-0.2385,-1.4525,20.643500000000003,3.967,0.8594999999999999,19.768499999999996,-0.10400000000000001,18.750500000000002,5.3485,2.1885,8.184499999999998,2.3535000000000004,6.34024275,20.20007875,2.7622927500000003,120.007281,36.056894750000005,3735.478702750001,4.855714,3.0588947499999994,8.858442749999998,840.8959427499998,3620.27855475,112.72961274999997,1.074436565486706,2.7886824648938067,-1.566267017641318,1.5661756796392505,1.098770799258438,3.9575145226026343,0.5965542857963115,0.532741238901785,-0.9038256968344178,3.6210102706876954,2.143272796876755,0.9454424588648035,7.826606359210828,10.327509071914404,3.3508929131987735,1.6121800189239215,1.7135189063651861,16.377905401150386,1.6867490248342518,1.1556398381761417,3.5815419413825165,15.29935502069241,11.150635977720606,3.0783759953477396
left,-2.32,-6.49,17.33,-40.43,-37.21,-107.52,-7.14,16.53,1.09,-31.49,-132.32,-19.87,9.33,13.83,24.55,64.6,6.69,232.67,4.7,27.63,9.39,101.9,28.17,25.98,1.8885,-1.419,20.916500000000003,-2.3210000000000006,-5.017,4.325500000000001,-0.5690000000000001,18.942999999999998,6.396999999999999,2.308000000000001,-10.894499999999997,2.4779999999999998,5.987612749999999,24.123589000000003,2.4342527499999997,424.0837089999998,84.10403099999999,3963.54607475,7.147919000000002,5.076860999999999,2.4796510000000005,610.248386,1064.86290475,98.921256,1.1082759232633428,2.0231614106164577,0.46293768223329845,1.2424294524866046,-2.222040461490201,2.2316141438012336,-1.2748292149728935,3.048408433052092,-1.8650694500388358,3.379498735780548,-2.847263685935216,0.2133505309932497,3.754476595326186,3.843712516556658,2.5010034698675003,5.1270282555284865,6.945921643717565,8.663114976134162,2.1443449879417065,11.202067052614586,6.097937233647347,13.947304465075852,9.44744779373431,1.1220250608602012
left,-6.3,-8.09,7.66,-27.83,-22.75,-156.59,-8.03,17.04,-4.83,-11.62,-141.85,-25.83,3.52,10.58,22.49,42.68,14.21,70.75,-0.23,28.8,12.34,59.28,35.94,62.06,-1.076,-0.5679999999999998,20.241,-0.5394999999999999,-2.5135,-13.447500000000002,-3.104,19.6195,4.754000000000001,4.788000000000001,-14.020500000000002,4.584500000000001,3.554514,19.619915999999996,9.327219000000001,197.90378474999994,67.97662275,1970.7859687500004,4.193244,5.109654750000001,12.961663999999999,237.98548599999998,1419.7469847500001,281.16510475,-0.4608581346456671,0.9524170372854602,-3.7355863300430263,0.8406165603730192,-0.519305029147268,-1.9413697219968362,-0.9245417030045441,3.523551775369037,-0.9591087162410691,2.5186277394744385,-2.48335330916211,2.036298528442319,2.89332412581805,0.5269662776352444,15.289681252615061,4.074250910768431,0.8417354147083156,5.6556230795644105,0.00830904617619499,14.346279653985448,2.3533083462202313,7.233725063116204,6.661254265606635,6.5228834959319055
left,-4.06,-9.23,17.17,-67.29,-22.61,-159.72,-8.54,17.15,-3.03,-22.27,-156.59,-10.89,9.03,13.3,23.26,77.2,15.67,174.61,7.66,28.84,15.47,32.71,35.89,27.98,1.7945,0.006499999999999862,20.777499999999996,-0.39100000000000024,-1.3995,3.2930000000000015,-0.9024999999999999,19.4055,5.5175,-0.3679999999999999,-8.9875,2.821,6.581384749999998,29.59374275,1.8156487499999994,703.5437490000002,98.08636475,4338.481201,9.172488749999998,6.27766475,10.85577875,143.31170600000002,1581.1863387499998,82.10653900000001,0.5496903545132984,1.1355063235849365,-0.6511958158444111,0.35240096720460423,-0.43902338988097306,0.2178421466583043,0.1474188119830553,2.882048772710362,0.4234797046034297,0.6533363229069055,-2.806520558725131,1.0441671409920317,2.9151621209792244,1.3798880827856523,1.3386750566531465,4.432411308681892,0.23117494163018737,3.272097510686546,3.654104064822003,9.88827362566921,5.067794703350888,2.0453555387010356,9.403662952886995,1.6629627881191569
left,-2.48,-7.12,19.6,-72.56,-31.05,-162.4,-3.9,16.59,0.97,-26.76,-73.54,-28.96,8.49,16.89,25.47,117.24,17.33,180.18,6.73,22.05,7.73,20.51,8.84,41.5,0.16599999999999998,-0.15,21.42,3.308999999999999,-3.6469999999999994,-3.971500000000001,0.27,18.8685,5.2425,0.5055,-9.057500000000001,0.5519999999999999,4.353713999999998,26.21191,1.7073499999999986,1001.1147890000002,91.91110099999999,3392.01778275,5.2801100000000005,0.9174227500000001,1.58495875,96.04611475,445.35615874999996,150.19953600000002,3.2993339390225884,1.9331263741273303,1.5781135560307689,1.798012941338692,-0.8613789552169729,0.4590101633918142,0.7346139910062861,1.1690579734184725,-1.6376454668975367,-0.606079544917282,-2.4345345262272335,1.2010748330885224,13.192503238702749,5.162426570890062,3.6749726461749583,9.598312555514566,2.8159413694232427,6.84082880814684,1.8127576754205768,6.6671169793714125,6.261860543904227,2.2104359988584497,5.377614771383019,6.961399251789931
left,-3.68,-6.67,13.99,-42.87,-108.5,-126.32,-1.56,15.43,-7.26,-77.83,-91.26,-10.74,12.0,11.61,21.18,219.73,173.19,182.86,7.01,32.39,4.32,224.56,152.44,42.09,0.8785000000000001,4.57,19.477,5.9735,-5.500000000000002,-4.087499999999999,3.7785,19.142500000000002,0.19249999999999998,1.9780000000000004,-6.722500000000001,8.3895,13.63935275,20.344540000000002,2.417761,2618.1542927499995,2554.14859,3812.794118750001,5.942142749999999,11.088158750000002,10.541648749999998,3103.362576,2316.22197875,183.66380475000003,1.1363863062486832,-0.3662111230140757,-2.215524053370029,3.8665870389837607,1.6591847571057954,0.8946451468175738,-0.6398848455757123,3.3114537053469415,-0.7918163010164833,3.197208387402624,1.2742802942570917,1.241445329747361,2.5184756511814355,0.22657898666621756,6.9238057284159,16.40268959356135,8.344317606927719,3.960625288325814,-0.5957848573031423,13.001004624093564,-0.3894373011054615,13.483443135839401,5.716934267841349,1.225945449418508
left,-3.7,-9.61,13.46,-51.86,-66.36,-96.14,1.73,13.31,-3.24,-74.32,-67.72,-52.25,10.54,11.59,25.03,95.95,60.25,168.7,10.37,25.8,7.89,90.19,124.32,26.61,0.8039999999999999,5.2215,19.630499999999998,3.631499999999999,2.2485,4.785500000000001,5.165,18.705000000000002,0.48250000000000004,3.222999999999999,2.136,-2.0815,8.976903999999998,25.15310275,4.941874750000002,816.61195275,625.3135327499998,2887.040104749999,2.5678049999999994,4.688175,6.993338750000001,803.946201,1503.5026839999998,223.02954275000002,1.4877255018604683,-1.0163715179111736,-0.49148775306766723,1.4621591527046214,-0.002832510251427892,1.0397661787580892,1.1772161915660677,1.0794907023391909,0.7894074005856982,0.4283424196982506,1.3611997748735645,-1.6105663104651782,4.441400054902058,2.1430988538017273,2.9464022917661294,5.317471559658468,3.6526334106631877,3.9649929251100264,5.3164094806295505,6.638534391217281,1.3372095920189198,6.0546711078442055,4.50630624849879,5.9708283609800095
left,-5.77,3.01,9.25,-78.96,-73.93,-93.7,0.57,4.39,-8.46,-84.08,-123.97,-95.61,3.42,15.0,20.85,149.85,125.49,174.32,8.45,21.65,2.6,150.15,160.45,42.48,-1.8039999999999996,8.748500000000002,17.7185,4.2555,-2.746,0.3025000000000007,3.7885,18.216,-2.4859999999999998,3.6345000000000005,-0.4345000000000008,-2.6575,6.9476939999999985,16.82131275,9.26067275,1632.48215475,1279.6116639999998,2497.4361987499997,2.5403127499999996,10.779874,9.901114,1618.9012347500002,2367.60236475,581.8844287499999,0.11755802983923659,0.03120959149267312,-1.12180932549254,2.0354104781762574,1.9138658338108014,1.6485938476829658,0.5689733266140372,-3.9509309247420354,-0.43979768825606974,2.049244196200826,0.8911394816108545,-2.7371837514169797,-1.1923896247086883,-1.7084020062198546,1.346820019203431,8.768296492708222,8.503960194773178,7.5654792684954835,3.144731238994761,17.062501548758792,-0.6732848040987931,9.462098062012254,7.29979602456558,11.665474585442034
left,-7.45,-7.07,12.46,-50.05,-112.01,-74.61,1.39,15.53,-8.43,-38.77,-73.63,-14.26,16.57,15.02,20.59,85.11,189.11,199.51,7.95,23.81,0.53,50.88,15.38,44.97,-0.18099999999999997,7.9295,18.049999999999997,-0.47050000000000003,-2.537,-1.0945,5.062500000000001,18.391500000000004,-3.1514999999999995,-6.0065,-9.352500000000001,5.480499999999999,20.90984900000001,22.149844750000003,5.206369999999999,619.0021047500002,2906.2647709999997,2928.1254947499997,2.33437875,3.6570127499999985,9.257562750000002,333.87488275,480.69110874999996,178.59525474999995,2.323024081423557,-1.3559541555732886,-0.9757910111452917,1.818488664602827,2.0007531987286993,2.5256103202241813,-0.7979255504123266,1.0868579274518368,-0.42324014693949497,1.1226695390669124,-1.8350866053925767,1.7277027117617625,8.752298643073193,3.947465892951408,-0.04194089983119298,6.972998408937725,8.161981204472069,9.294102953525755,0.6501217204646119,2.1621387298794232,-1.554310258566433,3.848026882766545,2.9564225962444093,3.4630877905456963
left,-5.71,-0.43,4.31,-44.38,-108.45,-111.47,4.99,8.08,-1.64,-22.95,-5.22,-76.9,5.41,15.35,22.94,211.52,139.89,150.73,9.99,20.35,8.11,150.39,104.1,26.22,-0.9095000000000001,8.3085,17.3635,6.637500000000001,-2.691500000000002,-1.3180000000000012,6.104999999999999,17.7105,1.417,4.330499999999999,5.8839999999999995,-1.1835,7.564954750000001,13.359582750000001,16.27384275,2410.8822387500004,1840.5502327499999,2036.759826,1.5742050000000003,9.196474749999998,3.3594009999999996,1163.9568547499998,516.3945239999999,352.0959327500001,0.28219755970594057,-0.18923478300888097,-1.6362590319527637,3.8649669034552923,1.1134407212244897,1.254544336502772,2.308915804377995,-2.5816470397836846,2.255012510845046,4.198508411117464,4.34971526864133,-3.366875446580349,-0.384226488584706,0.3325243600360719,4.323599690100641,16.317291268406052,6.9998638956540855,7.31054632940409,5.014529206850598,6.1728810133859024,8.789056050647273,18.40212590272801,19.220375084184237,14.057077242959775
left,-4.41,-8.09,13.61,-81.88,-81.98,-121.53,-2.1,14.96,-7.02,-64.36,-131.15,-32.28,10.5,17.22,23.18,35.99,78.42,168.31,6.1,21.77,5.73,53.71,116.16,37.79,0.7735,4.624499999999999,19.787500000000005,-4.7135,-4.728,0.18300000000000088,3.8825000000000003,18.695999999999998,0.44749999999999995,-4.047999999999999,-1.249500000000001,1.3844999999999996,7.904082750000001,33.41592475,5.674318749999999,519.25632275,874.599466,2832.1487610000004,3.00687875,1.3892139999999995,10.711358749999999,393.306086,1620.3684747500001,168.61741475000002,1.6014749609208716,0.7318152588617346,-1.354602832690031,-1.9842168279372578,-0.34941534213322323,0.8452359531607198,-2.3501242803261992,-0.8142175728089763,-1.18504464637466,-0.26637557699504316,-0.47842494570363436,0.03625929856221628,7.04241899429692,1.1560085983893496,1.2104243411852886,6.290113074483042,5.147695694023211,5.4850938197284815,6.502451442377515,6.269163830316781,0.5948734092608365,6.824641438504015,8.281478423481238,4.227402376030945
left,1.73,-6.11,20.09,-65.53,-35.16,-121.0,2.44,14.88,-0.55,-69.14,-72.12,-27.69,8.35,9.0,24.4,68.12,11.28,214.89,9.39,20.54,10.21,18.6,28.76,35.01,4.318000000000001,0.1265,20.99,0.09050000000000047,-4.107,-0.3250000000000025,5.9575000000000005,17.786000000000005,5.081999999999999,-3.7000000000000006,-8.193000000000001,-0.04750000000000013,2.417016,11.500922750000003,0.9136199999999995,717.06539475,106.44513099999999,3776.4423849999985,1.45315875,1.1658539999999993,4.641416,441.0386699999998,487.3474910000001,128.19434875,1.4889375800846212,0.7002210420790181,2.5773711350459907,-0.19988189082552538,-1.5548923484496806,1.7071416815301474,-0.01226743071636681,-0.06750959209624102,-0.0029801409570758743,-2.4293103510695384,-1.8587992677198157,0.6645788722790672,2.5267932418697194,1.3764637620424098,7.597873502526795,3.1501951968530086,3.02386909463349,7.667484542463246,5.698060610163253,3.3361625023813932,2.8306283217179864,5.748990613283269,3.8773143419978755,5.161714584566887
left,-0.23,-2.97,17.05,-48.58,-47.36,-118.65,1.41,17.51,-6.01,-46.97,-103.96,-10.25,8.34,12.34,22.31,224.66,19.97,159.91,9.39,23.73,8.12,14.36,17.19,26.56,2.8215,4.675500000000001,19.826,7.064,-3.4814999999999996,-1.8205000000000027,5.862500000000001,18.68,1.957,-4.417,-8.772999999999998,1.75,2.36989275,20.72508475,2.2820240000000007,2889.3062139999993,184.03622275,2581.83521475,1.9380087499999998,1.6870100000000003,6.952201,230.29200099999997,693.384411,59.129189999999994,2.0619125355117545,0.6018483596571075,-0.657650278125758,3.490228762435711,-1.7206932308246,0.8821995847932359,-0.6649793848060446,3.1288173437597493,-0.9873435914899205,-2.137344095545957,-2.926871197139835,1.772106293490785,8.344035651962928,-0.958088961233432,-0.8826893175593788,14.139359451918267,4.826476839807771,5.5956000785689195,6.417213789623181,11.507423386971865,4.308024483817095,4.7183300182444565,8.798953979219554,4.960398587045823
left,-6.05,-11.69,14.83,-16.55,-18.46,-12.89,3.84,9.95,3.37,-15.38,-10.16,-19.48,20.8,6.36,22.06,89.21,65.87,275.34,18.75,25.86,15.31,47.56,229.2,47.17,4.9885,-2.6719999999999997,19.601999999999997,8.096,2.495,17.766,7.573,16.779500000000002,7.856999999999999,3.9884999999999997,14.581999999999999,2.9155,20.64314275,13.919626,2.5320459999999994,734.813444,307.06882500000006,3712.221153999999,9.876361,12.56700475,9.080721,292.12961275,2499.7137859999993,218.71953475,1.4672079282525268,0.6230459538804408,-1.4031537250203694,2.023475918861677,2.4912261899579478,4.07602362647872,2.3664518118800775,0.7146673469420647,1.0094860788374371,1.5512437361841238,4.258932280863112,1.4758841194601937,8.335871010959739,2.837767331918905,2.8402630193437535,3.7703728278221336,7.928412262838481,17.312995042733352,7.492012311605166,1.120490881258033,1.6794698109640764,2.107821325402252,18.61012124921334,3.046577854260444
left,2.26,-2.91,16.79,-70.36,-53.27,-148.93,5.75,16.73,-5.16,-111.47,-80.13,-23.78,7.19,9.95,21.22,144.87,5.37,233.45,12.6,20.13,6.24,40.97,3.71,6.64,4.049,1.3874999999999997,20.184500000000003,3.741000000000001,-5.990500000000001,-2.963499999999999,6.8265,18.072499999999998,1.8209999999999997,-6.3614999999999995,-8.547,-0.7295,0.934679,9.17192875,0.9599747500000003,1471.642719,212.71348475,4521.269072749999,2.38846275,0.5322587499999998,9.812979,862.9075527499997,457.0605310000001,33.498284749999996,1.560319296006853,1.4594439664700543,-2.254423372946513,2.315067695792909,-2.6226079101310376,1.6182493899843362,3.097117951743178,1.1611340892370334,-0.8082223135132952,-2.296467710833275,-2.531676184403587,-3.2671464412028217,4.967748506374363,1.9955121797043294,6.3225566469395,9.439979467043731,6.370307206829828,8.190724416461723,9.959088237039769,2.115714196175853,-0.5684277226414021,8.030543642711983,6.027707904160577,13.107178590615838
left,-0.05,-4.31,16.87,-101.42,-25.68,-162.55,0.53,16.42,-2.48,-82.96,-85.69,-17.92,6.5,11.2,22.32,23.88,6.3,78.47,8.8,19.91,12.01,20.26,3.56,17.63,3.5295,1.5574999999999997,20.198,-5.3629999999999995,-2.32,-12.186500000000002,4.303,18.5585,3.0765000000000002,-6.2625,-11.055499999999999,-0.4460000000000002,2.33661475,13.361208749999998,1.3614259999999996,621.657351,60.66808999999999,1962.1170827500002,2.307021,0.6941027500000001,12.139242749999998,395.61240874999993,583.3387247500001,56.915944,-0.6584942054729082,0.814637910226235,-1.1669635415411062,-3.028982783459404,-1.7379902916839929,-1.8342519950410134,0.42466592106688106,-0.6512519192618988,0.6505558498702675,-2.9962112121316946,-2.196508107232803,0.5955245616531228,1.1145696283579225,0.9763192295681327,2.2605755770936486,11.188536966603602,2.8790334076350437,6.5974773660443375,4.511465630966768,0.6038783340664944,0.20391798298639952,11.184153521616977,4.080862931537202,2.233801974512918
left,-3.96,-5.04,19.05,-31.84,-57.47,-166.21,-2.13,17.64,0.81,-52.54,-112.4,-19.09,9.23,5.95,22.1,8.89,55.66,259.03,7.48,23.12,14.16,18.16,3.32,14.75,-0.07049999999999997,-0.378,20.93,-1.7365000000000006,-2.41,-2.7050000000000005,1.2185000000000001,18.967999999999996,4.976500000000001,-3.0060000000000007,-11.758,0.38850000000000023,13.70192475,8.244546,0.36229,95.08878275000001,371.73122,5692.147974999998,4.455572749999999,1.4787860000000002,7.615642750000001,159.449994,730.992696,45.09755275,0.8924212545488108,0.5187810855142038,-1.0502636260501843,-2.2297368472855945,0.1225330466977109,1.578893019644059,1.0585440597217366,2.030206445426278,1.6566009754356306,-2.998928912598309,-2.977468402943897,-0.5417901844976672,-0.08898074437255588,-0.06710587026418402,4.13367468784551,5.046128030178263,6.311258301628271,7.644488469393648,2.4831883153119385,5.752941263360839,5.110557528424824,12.448386855666811,9.433530840755832,3.209251428836154
left,-0.27,-5.87,17.32,-64.65,-17.97,-148.97,-1.76,16.81,-3.43,-28.76,-141.36,-17.68,11.83,11.61,21.87,53.08,22.41,283.94,4.05,20.34,5.08,16.65,17.24,18.95,3.024,2.758,20.264000000000003,0.3709999999999993,-3.6385000000000005,2.488999999999998,2.4445,19.012500000000003,2.498,-0.7735000000000006,-13.560999999999998,3.4515000000000002,5.2146240000000015,13.610176,1.091394,437.16004899999996,67.81867274999999,5878.060439000001,1.64410475,0.7386387500000005,3.777736,89.18010274999999,1249.8550790000002,65.46902275,2.9668596086808026,0.2001594965146217,-1.0076945940803401,-0.5463421704235009,1.1487565841476304,2.1477588485219496,-1.5641152149097097,-0.9137696923553849,-1.751252783126253,-0.9201953742884156,-2.754516443744941,-0.144022784773654,11.265968345160532,1.3138896123733153,1.8466662504501796,5.566293126595349,4.133074578031625,9.455333660983484,4.59905310891299,0.7616018410381207,3.5830672718799477,2.9327163845799262,8.15266011719471,1.4759139349320591
left,0.95,-7.17,16.49,-47.17,-15.62,-123.58,-3.35,14.33,-4.33,-63.18,-77.44,-9.03,7.44,9.86,21.36,108.74,4.88,224.56,6.16,27.21,8.34,38.62,115.63,24.95,2.8125000000000004,2.2994999999999997,20.273000000000003,-0.8860000000000005,-2.8534999999999995,-2.5195000000000034,1.5425,19.335,1.6255,-2.603,-5.204999999999998,0.5885,1.8861787499999998,17.22638475,1.294531000000001,836.6641739999999,22.10588275,4220.329074749999,3.8938087499999994,5.105905000000002,11.221854750000002,286.223521,1354.5625149999998,47.976322749999994,1.9358525362819747,-0.5705607105989197,-2.1442661976510764,2.500848868538581,-1.108120578651999,1.6286215343256896,-0.15443621923369102,1.6432919519701508,0.2704096728518849,-1.6979109624410789,1.0562145125024538,2.2458059062531404,5.835326181249577,0.43092971322990303,5.444460831972567,10.759801006930712,1.6534123005805466,7.725015266358435,1.5469989967070452,7.7372702875137485,-0.16708757874734648,9.49455701485843,5.955648232150297,6.972453096712556
left,0.11,-3.85,18.1,-44.14,-44.97,-205.86,1.77,16.63,0.79,-20.75,-153.91,-29.0,9.18,7.83,25.83,46.53,34.62,159.38,10.13,19.78,7.68,20.51,13.82,9.38,4.4445,-0.10900000000000003,20.585500000000003,-1.0909999999999995,0.2720000000000002,-10.790500000000002,4.734,18.207500000000003,3.995000000000001,-3.689,-10.7405,-3.6224999999999996,6.320494749999999,7.587979,2.220234749999998,292.34560899999997,220.45968599999998,4024.4311747500005,3.214164000000001,0.5604987500000005,3.7431550000000002,87.126009,1298.3174847500002,105.13762875,-0.1423933359080752,1.3411999043461669,2.0700326512508584,0.3181641284053582,-0.6060224538546827,-0.680100668647183,1.748296175522843,0.17044908567967848,-0.06104075317206295,0.17797512423835465,-3.4500020652791448,-1.5006857120208879,-0.668719063977214,2.174287348814759,7.123508097749486,3.635076705692992,4.450362876508582,5.899745324341881,3.969078537900492,0.8669460818004682,-1.1144532959485027,1.2110659453427148,12.91002633448458,1.695722710554029
left,-1.56,-2.48,19.08,-20.61,-10.64,-13.53,0.33,17.28,0.13,-15.19,-8.89,-23.05,1.16,4.26,23.57,12.16,14.31,23.73,4.34,21.98,5.64,8.35,16.7,31.25,0.05849999999999998,0.06299999999999994,20.9745,-0.9844999999999999,0.38299999999999956,7.3260000000000005,2.46,19.109,3.808,-1.4090000000000003,6.022500000000001,-1.5169999999999997,0.75566275,2.0101609999999996,1.22524475,56.313624749999995,25.856040999999998,63.619184000000004,1.63736,1.4884289999999996,1.4779759999999997,57.73948899999999,37.47662875,89.78241100000001,-0.40153908390879683,1.1705873650785732,0.7004365735761858,-0.6079831028605567,0.20601955356146162,-0.101362311768275,-0.04181444321851762,0.9194484821235801,-1.283471187332893,-0.6962693457372814,-0.4331746773127256,1.608572392042016,-1.1621933702014022,2.7424707152797625,0.31748382689526977,1.1741036274732863,2.7164175413287293,1.6629848113156216,-1.6898883548762258,0.30445734951836023,2.9152528555198556,-0.776661378506863,0.48589511093391646,7.641397570482972
left,-1.16,-1.66,17.7,-27.64,-30.03,-174.66,-5.1,9.57,-5.09,-42.53,-140.14,-27.39,3.59,13.37,24.59,18.07,15.82,276.95,9.6,20.59,5.52,13.82,172.22,20.65,1.1255000000000002,1.9315000000000002,21.087,1.2840000000000003,-3.9230000000000005,2.3,2.911,18.239,1.6655000000000002,-5.2385,-2.3365,-0.49200000000000016,1.6845547500000002,12.78427275,1.824931,94.60352400000002,131.41488099999998,5969.06014,7.563438999999998,5.717708999999999,7.553334749999999,161.91964275,2577.2539027499997,122.255956,-0.06115255368315719,2.085511415012273,0.3248439362495313,-1.1169699561717923,-0.7551966801118425,1.7459810680934933,-0.40723407698035247,-2.7126027635960615,-0.40646719942784626,-1.3578306893770076,1.1060647908573413,-0.7567100660507122,-0.25922618503852757,4.7152905974090835,2.869983492433648,2.6526155136743625,0.9123797971858139,8.792997128070683,4.021428797230581,8.344418040598738,0.3458084204077343,2.4826987734823405,9.124613301319103,1.0263115764443924
