ACC-X,ACC-Y,ACC-Z,GYRO-X,GYRO-Y,GYRO-Z,TEST
0.063,-0.316,1,-8.129,1.702,-8.919,98
0.111,-0.146,0.912,-11.446,8.536,8.731,98
0.117,0.002,0.905,-1.459,-6.139,6.417,98
0.109,0.004,1.017,5.49,-13.296,-3.047,98
0.12,-0.086,1.142,9.506,-11.318,-8.401,98
0.12,-0.165,1.105,12.265,-5.635,-19.074,98
0.151,-0.31,1.038,13.243,-0.923,-13.098,98
0.207,-0.207,0.953,8.389,5.982,0.131,98
0.212,-0.176,0.951,3.884,8.572,4.828,98
0.184,-0.076,0.926,-0.237,8.572,7.591,98
0.151,-0.161,1.042,-0.446,6.414,0.303,98
0.145,-0.081,1.108,3.43,12.888,3.688,98
0.131,-0.166,1.038,2.208,27.598,-7.088,98
0.109,-0.278,0.895,1.754,26.447,-4.429,98
0.17,-0.19,0.844,1.3,18.103,8.593,98
0.197,-0.1,0.883,-3.589,8.464,7.695,98
0.199,-0.042,0.975,1.719,-8.045,11.529,98
0.224,0.004,1.116,10.589,-9.699,11.218,98
0.206,-0.07,1.037,11.916,2.457,6.59,98
0.217,-0.046,0.932,6.573,13.391,5.277,98
0.222,-0.009,0.749,3.186,17.419,-4.394,98
0.164,-0.01,0.589,6.643,-2.11,-10.922,98
0.209,-0.114,0.844,6.363,-23.187,-15.551,98
0.234,-0.089,1.024,4.687,-22.287,-12.615,98
0.256,-0.041,1.205,7.621,-9.483,-12.753,98
0.243,-0.051,1.252,4.722,20.441,-29.643,98
0.147,-0.11,0.848,3.57,36.374,-29.539,98
0.046,-0.19,0.701,1.475,0.551,-38.175,98
0.039,-0.549,0.988,-8.513,-23.51,-37.276,98
0.047,0.479,1.1,-29.884,-10.706,24.24,99
0.004,0.59,1.114,-30.547,-7.829,11.46,99
-0.008,0.757,1.147,-31.071,-2.038,-1.32,99
0,1.152,1.214,-32.049,3.788,-27.64,99
-0.031,1.349,1.351,-23.633,24.181,-79.277,99
-0.099,1.433,1.285,2.697,51.875,-139.101,99
-0.278,1.28,1.133,55.88,92.301,-235.054,99
-0.407,0.954,0.681,77.845,101.221,-284.827,99
-0.424,0.918,0.625,83.328,79.138,-317.537,99
-0.552,0.881,0.519,112.765,93.021,-377.844,99
-0.805,0.677,0.372,151.212,106.76,-458.392,99
-1.115,-0.045,0.39,125.302,118.988,-535.037,99
-1.292,-0.411,0.488,76.483,131.361,-535.762,99
-1.48,-0.756,0.333,38.769,132.404,-552.203,99
-1.448,-1.465,0.039,16.49,88.884,-505.16,99
-1.167,-1.366,0.229,35.312,-8.225,-420.398,99
-0.867,-1.683,0.745,43.833,-57.606,-368.207,99
-0.409,-1.205,1.508,55.391,-58.218,-264.206,99
-0.268,-1.013,1.532,49.56,27.562,-247.454,99
-0.201,-1.149,1.369,32.938,79.281,-194.849,99
-0.226,-1.452,0.852,21.868,93.632,-166.354,99
-0.155,-1.502,0.547,20.96,43.135,-79.968,99
-0.063,-1.187,0.712,8.389,-19.95,-1.493,99
0.039,-0.794,0.928,7.236,-33.365,15.743,99
0.017,-0.897,0.99,0.881,-40.702,14.292,99
-0.014,-1.075,1.093,-6.906,-36.494,47.244,99
0.009,-0.663,1.179,-3.1,-25.273,79.884,99
0.02,-0.379,1.227,-6.592,-0.636,62.614,99
0.017,-0.3,1.123,-9.77,35.834,34.567,99
-0.047,-0.629,0.907,-11.69,37.417,12.911,99
-0.065,-0.695,0.862,-5.894,25.224,33.877,99
-0.059,-0.726,0.9,-7.046,15.19,45.171,99
-0.054,-0.66,0.892,-14.205,22.131,65.723,99
-0.049,-0.572,0.725,-14.694,22.239,78.468,99
-0.027,-0.527,0.761,-14.205,6.665,81.37,99
-0.021,-0.617,0.795,-16.789,-6.426,83.925,99
-0.043,-0.639,0.81,-16.02,-22.827,106.549,99
-0.009,-0.488,0.936,-17.976,-34.048,113.147,99
0.006,-0.488,0.963,-24.82,-16.964,110.936,99
0.022,-0.48,0.905,-33.306,-5.779,116.29,99
0.048,-0.337,0.891,-32.957,2.637,112.732,99
0.027,-0.468,0.795,-35.052,-2.146,102.888,99
0.048,-0.307,0.861,-25.658,-10.958,114.666,99
0.053,-0.362,0.805,-20.805,-18.043,97.603,99
0.061,-0.436,0.772,-25.379,-21.82,106.998,99
0.064,-0.376,0.795,-29.465,-23.402,106.722,99
0.082,-0.24,0.831,-23.563,-31.782,110.383,99
0.093,-0.159,0.878,-24.436,-35.055,97.776,99
0.082,-0.28,0.902,-30.058,-28.114,89.245,99
0.083,-0.237,0.93,-38.823,-26.927,88.899,99
0.13,0.056,0.967,-31.071,-19.446,80.99,99
0.145,0.026,0.97,-21.259,-1.031,20.302,99
0.067,-0.34,0.982,-5.51,15.477,2.099,99
0.011,-0.542,0.716,6.014,-2.83,33.289,99
0.031,-0.465,0.863,13.662,-35.127,66.103,99
0.031,-0.467,0.868,13.732,-38.832,90.454,99
0.071,-0.108,0.924,11.601,-51.924,113.147,99
0.087,-0.149,0.907,0.602,-61.922,103.095,99
0.114,-0.237,1.023,-19.373,-64.476,114.735,99
0.124,-0.174,0.93,-27.16,-48.938,117.222,99
0.116,-0.234,0.893,-34.109,-41.745,125.512,99
0.088,-0.253,0.841,-35.401,-39.335,140.192,99
0.106,-0.018,0.836,-39.103,-41.314,139.466,99
0.087,-0.062,0.848,-45.144,-33.473,132.489,99
0.089,0.085,0.925,-48.671,-39.263,135.632,99
0.08,0.162,1.019,-36.519,-38.184,116.117,99
0.035,0.051,1.027,-21.363,-29.481,104.27,99
0.03,0.104,1.055,-13.297,-23.906,99.089,99
0.077,0.128,1.092,-9.805,-26.244,91.421,99
0.094,0.176,1.045,-11.725,-12.073,77.294,99
0.073,0.161,0.933,-11.586,-13.26,61.682,99
0.081,0.164,0.994,-0.481,-19.914,48.142,99
0.1,0.057,1.08,5.595,-20.273,36.329,99
0.121,-0.003,1.081,-3.903,-5.383,37.538,99
0.113,0.012,0.999,-9.909,7.601,29.525,99
0.111,0.04,0.876,-8.129,7.78,25.691,99
0.099,0.057,0.917,1.929,-3.549,10.32,99
0.094,-0.122,0.904,14.325,-10.814,5.623,99
0.124,0.035,0.967,17.049,-16.533,11.702,99
0.095,0.018,0.922,18.97,-14.339,-1.458,99
0.074,0.036,1.024,20.052,-15.993,-13.72,99
0.054,-0.076,1.042,15.827,-8.081,-22.873,99
0.041,-0.175,1.011,12.405,-2.326,-21.043,99
0.031,-0.227,0.972,8.354,1.342,-8.746,99
0.046,-0.128,0.939,5.909,1.414,1.581,99
0.086,-0.018,1.007,9.122,-4.124,0.234,99
0.1,0.026,1.053,10.589,1.594,-12.442,99
0.077,-0.062,0.987,13.662,1.918,-26.604,99
0.052,-0.22,0.971,12.265,-2.542,-26.638,99
0.095,-0.233,0.981,11.147,-2.074,-13.271,99
0.05,-0.275,0.96,5.525,-8.332,-10.749,99
0.016,-0.209,1.101,2.278,-6.642,-3.772,99
0.03,-0.091,1.107,6.294,-5.311,-7.123,99
0.026,-0.157,1.115,12.579,-6.642,-15.309,99
0.047,-0.273,1.095,13.627,6.917,-13.755,99
0.035,-0.35,0.969,6.747,11.917,-6.916,99
0.023,-0.37,0.835,-4.811,8.859,5.899,99
0.021,-0.266,0.892,-7.954,-5.347,18.713,99
0.056,-0.054,0.969,-1.424,-5.779,28.868,99
0.083,0.045,0.975,3.395,-6.067,19.577,99
0.053,0.001,1.022,2.941,-4.052,7.522,99
0.014,-0.102,1.008,-0.132,-0.995,-0.077,99
0.007,-0.203,1.016,-3.519,-0.06,6.21,99
0.029,-0.198,0.989,-6.243,-0.096,8.904,99
0.043,-0.105,0.962,-3.833,3.321,11.529,99
0.061,-0.042,0.968,-2.157,-0.276,9.56,99
0.079,0.028,0.964,-0.341,-0.636,0.649,99
0.046,-0.056,0.963,-1.983,-3.513,-10.577,99
0.045,-0.049,1.002,-3.379,-0.276,-5.914,99
0.046,-0.14,0.967,0.497,-0.168,-5.81,99
0.031,-0.167,0.938,4.827,-2.254,-6.777,99
0.02,-0.266,0.965,4.617,-3.729,-1.631,99
0.022,-0.293,0.998,-1.249,-1.751,7.246,99
0.047,-0.207,1.022,-3.624,1.271,13.325,99
0.057,-0.151,0.976,-5.929,-2.722,14.327,99
0.055,-0.051,1.05,0.252,-2.434,7.764,99
0.04,-0.105,1.065,7.795,1.414,-1.147,99
0.032,-0.155,0.99,3.989,0.659,-1.907,99
0.033,-0.226,0.993,-1.738,3.824,1.098,99
0.038,-0.167,0.954,-2.332,4.292,4.897,99
0.047,-0.125,0.967,-0.725,3.033,4.759,99
0.055,-0.069,0.969,-2.437,2.637,2.238,99
0.045,-0.109,0.953,-0.341,2.242,-6.501,99
0.024,-0.202,0.964,-1.668,-0.816,-3.012,99
0.007,-0.224,0.987,-3.31,-1.139,8.489,99
0.025,-0.116,1.021,0.986,0.407,8.179,99
0.039,-0.07,1.033,2.627,-0.348,5.07,99
0.046,-0.088,1.003,2.243,4.004,-1.562,99
0.041,-0.124,0.974,1.859,4.795,-2.425,99
0.048,-0.182,0.968,2.138,3.572,0.062,99
0.065,-0.155,0.947,1.789,0.228,3.792,99
0.08,-0.064,0.924,1.929,-0.276,4.345,99
0.061,-0.141,0.969,0.078,-2.254,-2.943,99
0.049,-0.164,0.98,-1.913,-0.06,-1.804,99
0.038,-0.184,0.976,-3.065,0.983,-0.146,99
0.027,-0.223,0.956,-4.497,-0.959,6.313,99
0.038,-0.109,0.966,-3.484,-2.038,11.322,99
0.057,-0.024,0.993,-2.332,-2.074,7.488,99
0.055,0.019,1.014,-0.062,-1.067,2.272,99
0.046,-0.037,1.061,-0.935,0.515,-4.912,99
0.035,-0.116,1.033,-1.703,1.522,-6.605,99
0.039,-0.141,0.994,-1.075,3.788,-1.32,99
0.05,-0.136,0.971,1.719,3.716,0.165,99
0.055,-0.108,0.935,2.871,3.68,-1.044,99
0.058,-0.096,1.013,1.055,3.141,-4.049,99
0.049,-0.17,0.998,0.462,2.314,-6.328,99
0.055,-0.177,0.983,0.322,3.177,-1.493,99
0.058,-0.206,0.932,2.592,5.694,-1.665,99
0.06,-0.2,0.874,-2.087,4.328,3.274,99
0.049,-0.175,0.909,-4.706,-2.47,3.308,99
0.043,-0.161,0.972,-6.697,-3.189,5.933,99
0.027,-0.16,0.998,-4.916,-6.822,1.789,99
0.039,-0.168,1.094,-5.3,-4.124,8.42,99
0.051,-0.073,1.06,-0.097,1.486,6.624,99
0.063,-0.079,1.044,2.836,4.076,1.271,99
0.049,-0.128,0.995,0.427,9.507,0.994,99
0.042,-0.136,1.002,0.392,4.004,2.687,99
0.048,-0.158,0.969,2.871,3.788,6.279,99
0.057,-0.127,0.901,1.335,6.701,10.182,99
0.072,-0.056,0.925,-2.611,0.731,6.762,99
0.06,-0.086,0.971,-1.808,0.479,2.03,99
0.05,-0.098,0.991,-0.865,-0.887,-2.529,99
0.047,-0.163,1.035,-2.437,-0.24,-0.077,99
0.052,-0.198,1.039,-0.376,4.364,0.787,99
0.069,-0.125,1.007,2.417,6.809,4.759,99
0.056,-0.099,0.963,3.325,4.508,6.037,99
0.056,-0.029,0.97,3.395,0.695,1.547,99
0.056,-0.098,0.991,0.043,2.457,-3.496,99
0.072,-0.106,0.976,-3.135,4.831,-3.772,99
0.087,-0.078,0.973,-1.005,3.896,-3.047,99
0.078,-0.085,0.928,4.268,2.673,-3.082,99
0.059,-0.112,0.968,4.548,-1.607,-5.499,99
0.048,-0.132,0.993,2.697,-1.679,-4.429,99
0.042,-0.17,1.033,1.125,-0.204,-1.838,99
0.053,-0.182,1.024,-1.005,1.666,1.616,99
0.064,-0.143,0.973,0.671,4.939,2.134,99
0.065,-0.18,0.969,0.532,4.687,-0.077,99
0.054,-0.118,0.935,0.567,4.795,2.549,99
0.059,-0.071,0.984,1.859,0.335,-0.077,99
0.055,-0.158,1.001,-1.354,1.019,0.407,99
0.063,-0.13,1.006,-2.367,4.148,0.303,99
0.077,-0.163,0.973,0.357,4.004,0.545,99
0.079,-0.152,0.914,0.567,0.695,5.45,99
0.091,-0.101,0.946,-2.856,-2.614,4.241,99
0.09,-0.119,0.985,-3.868,0.947,2.099,99
0.09,-0.086,0.986,-2.157,2.601,0.994,99
0.076,-0.103,0.95,-0.271,2.565,0.372,99
0.047,-0.153,0.954,0.602,-2.326,-1.389,99
0.026,-0.223,1.034,-0.97,-3.693,2.583,99
0.046,-0.172,1.032,-1.878,0.803,8.973,99
0.069,-0.128,1.031,-0.656,1.486,10.769,99
0.095,0,1.014,2.767,4.687,7.281,99
0.089,-0.007,0.94,2.662,4.723,-1.631,99
0.074,-0.135,0.93,-0.83,3.033,-6.466,99
0.071,-0.139,0.963,-0.446,0.731,-0.802,99
0.093,-0.111,0.968,3.605,0.695,2.756,99
0.095,-0.095,0.962,2.173,0.228,1.996,99
0.087,-0.1,0.963,-0.202,-0.6,0.062,99
0.059,-0.165,1.017,-1.529,-3.153,-1.32,99
0.045,-0.134,1.044,1.37,0.695,1.858,99
-1.694,-0.762,0.562,397.26,926.216,-384.821,100
-0.59,-4.604,-0.491,285.935,104.494,-342.475,100
0.086,-1.46,0.201,193.466,-276.497,-42.803,100
0.181,-1.145,0.838,18.795,-144.645,-84.804,100
0.029,-2.007,0.935,-79.366,-113.894,8.524,100
0.02,-1.38,1.309,-57.157,-89.149,108.138,100
0.133,-0.535,1.523,-24.262,-56.312,104.857,100
0.13,-0.433,1.478,-11.69,-3.225,38.263,100
0.205,-0.519,1.439,16.141,20.764,21.891,100
0.256,-0.242,1.352,35.906,45.725,18.403,100
0.199,-0.32,1.018,33.985,49.825,8.662,100
0.208,-0.129,0.976,18.271,37.417,2.41,100
0.181,-0.365,0.823,-5.09,43.387,-8.746,100
0.12,-0.68,0.62,-4.217,30.475,1.34,100
0.14,-0.545,0.589,13.592,11.773,7.73,100
0.169,-0.62,0.734,18.585,-7.757,13.325,100
0.202,-0.454,0.748,16.979,-8.261,16.019,100
0.164,-0.483,0.722,15.198,-13.691,16.123,100
0.154,-0.62,0.79,1.509,-14.087,16.296,100
0.155,-0.757,0.83,-15.043,-27.718,31.804,100
0.179,-0.463,0.881,-12.144,-23.187,51.63,100
0.192,-0.45,0.883,-9.281,-18.403,42.097,100
0.213,-0.293,0.839,4.443,-18.583,36.743,100
0.216,-0.419,0.833,5.176,-19.95,29.974,100
0.209,-0.448,0.83,-4.113,-20.597,39.196,100
0.192,-0.538,0.788,-14.484,-24.373,39.299,100
0.169,-0.459,0.726,-10.817,-30.596,48.073,100
0.175,-0.43,0.816,-6.068,-44.479,42.512,100
0.16,-0.488,0.795,2.382,-39.947,29.766,100
0.144,-0.663,0.895,5.176,-45.845,34.602,100
0.146,-0.53,0.96,9.157,-36.458,36.778,100
0.13,-0.662,0.944,-1.424,-29.84,36.709,100
0.095,-0.596,0.859,-5.614,-24.05,48.453,100
0.093,-0.664,0.853,-11.795,-39.983,44.619,100
-0.021,-0.649,0.887,-41.477,-31.711,47.278,100
0.052,-0.668,0.874,-16.125,-39.443,68.037,100
0.095,-0.425,0.856,-5.021,-45.018,73.702,100
0.094,-0.27,0.921,-17.417,-34.983,56.362,100
0.087,-0.404,0.926,-36.344,-35.703,34.775,100
0.083,-0.388,0.941,-45.109,-25.524,46.967,100
0.059,-0.392,0.838,-49.16,-30.344,54.808,100
0.027,-0.321,0.934,-48.182,-43.867,61.647,100
0.258,0.591,1.328,5.909,-48.687,79.47,100
0.266,0.373,1.256,-3.344,3.644,-2.494,100
0.18,-0.362,1.05,-39.696,17.563,-16.656,100
0.198,-0.22,0.876,-46.471,40.258,27.418,100
0.21,-0.036,0.691,-49.614,29.144,31.148,100
0.214,-0.078,0.76,-43.538,7.061,26.105,100
0.118,-0.611,0.743,-43.573,-2.074,42.374,100
-0.075,-1.002,0.601,-56.249,-11.965,119.778,100
-0.219,-0.789,0.722,-78.772,-25.165,213.452,100
-0.261,-0.783,0.679,-55.969,-33.761,319.18,100
-0.105,0.456,0.722,16.56,-107.024,370.783,100
0.003,0.096,1.43,-25.728,-89.94,265.953,100
-0.311,-0.446,0.924,-69.029,-58.937,348.953,100
-0.302,0.051,0.772,-78.877,-64.368,362.873,100
-0.14,1.382,1.74,-58.833,-113.93,283.569,100
-0.058,0.947,1.257,-79.75,-7.325,240.669,100
0.546,2.237,1.593,-49.439,5.587,152.143,100
1.017,4.015,2.136,-14.274,40.294,23.376,100
0.526,7.253,3.264,-45.633,207.681,-319.609,100
-4.469,6.161,0.321,-178.539,383.017,-1049.653,100
-7.971,3.267,0.003,-230.989,146.754,-1132.032,100
-7.971,-1.658,1.202,-215.904,-42.824,-1132.032,100
-4.579,-4.785,3.652,-81.217,-36.027,-1094.728,100
-2.483,-7.414,1.003,34.579,340.505,-490.065,100
-0.589,-0.667,1.013,66.601,102.696,-25.636,100
-0.242,-2.21,0.414,-31.595,136.18,-164.281,100
0.172,-1.451,-0.017,23.963,-2.29,46.207,100
0.492,-0.882,0.237,35.242,-84.725,55.222,100
0.605,-0.443,0.413,43.693,-143.062,102.059,100
0.627,0.564,1.146,29.9,-172.591,46.311,100
0.331,-0.725,1.403,-7.675,-110.657,-9.195,100
0.032,-1.345,0.976,-2.122,-59.98,66.759,100
-0.205,-1.478,0.562,19.109,-106.017,207.373,100
-0.279,-0.596,0.845,13.522,-167.987,293.585,100
-0.23,0.261,1.096,17.154,-161.765,306.331,100
-0.132,0.273,1.164,-33.236,-134.143,246.196,100
-0.166,-0.18,1.022,-58.518,-88.609,248.89,100
-0.229,-0.1,0.813,-40.255,-88.393,303.153,100
-0.254,-0.253,0.907,-37.915,-102.744,302.6,100
-0.33,-0.25,1.069,1.929,-115.08,367.294,100
-0.198,0.419,1.099,11.881,-112.095,342.632,100
-0.077,0.511,1.216,1.894,-94.58,270.098,100
0.008,-0.011,1.347,-54.957,-46.025,218.08,100
0.012,-0.075,1.039,-94.94,22.814,245.022,100
0.015,0.477,0.67,-82.264,12.06,248.648,100
0.125,0.759,1.006,-9.141,-56.455,203.228,100
0.254,0.64,1.622,24.277,-48.831,118.673,100
0.306,0.235,1.749,0.881,30.547,56.155,100
0.157,0.07,1.4,-1.913,156.249,53.53,100
0.039,-0.019,-0.177,37.442,118.485,78.606,100
0.117,0.1,0.896,66.426,-39.12,51.354,100
0.098,-0.425,0.406,53.715,-43.148,73.045,100
0.127,-0.203,1.323,-45.319,5.119,66.863,100
-0.073,0.16,1.047,-62.36,-30.596,91.455,100
0.026,0.471,1.618,3.465,-8.225,68.624,100
-0.013,0.137,1.321,56.823,35.079,7.764,100
-0.036,-0.244,0.686,73.236,57.882,0.2,100
0.009,-0.28,0.343,48.512,22.239,19.059,100
0.133,-0.431,0.529,8.109,-9.232,30.077,100
0.153,-0.157,0.793,-9.386,-10.454,46.346,100
0.208,0.24,0.948,-0.341,-11.102,31.908,100
0.147,0.007,0.91,17.852,-15.777,-3.427,100
0.079,-0.147,0.742,-0.586,-22.395,14.638,100
0.118,0.014,0.802,-17.906,-54.585,28.937,100
0.175,0.113,1.141,-34.004,-50.989,21.58,100
0.193,0.135,1.398,-32.398,-26.1,10.113,100
0.125,0.19,1.294,-7.954,5.658,-14.653,100
0.021,-0.165,1.248,1.021,10.514,-22.942,100
-0.035,-0.063,1.141,7.376,12.564,-7.054,100
0.009,-0.119,1.127,6.992,21.735,-4.912,100
0.01,-0.215,0.966,-2.611,18.786,-3.911,100
0.104,-0.191,1.063,6.119,20.944,2.756,100
0.136,-0.167,0.961,13.487,24.649,3.93,100
0.162,-0.165,0.898,16.246,25.188,8.179,100
0.203,-0.065,0.773,8.389,22.527,12.013,100
0.2,0.006,0.784,-1.598,5.658,8.213,100
0.238,0.088,0.924,-2.925,2.386,-1.7,100
0.153,-0.011,0.823,-1.214,-3.261,-16.276,100
0.106,-0.332,0.934,-1.144,-5.419,-12.511,100
0.089,-0.208,0.927,-2.96,-8.476,6.244,100
0.104,-0.248,0.995,2.382,-9.627,12.669,100
0.139,-0.083,0.909,7.935,-5.419,20.993,100
0.171,0.052,0.916,8.144,-10.49,18.092,100
0.152,0.113,0.94,-0.621,-12.576,2.41,100
0.107,0.021,0.976,-9.421,-19.698,-5.81,100
0.054,-0.085,1.054,-12.913,-20.417,-12.718,100
0.041,-0.227,1.141,-7.605,-17.612,2.687,100
0.073,-0.106,1.099,5.49,-2.29,8.938,100
0.088,-0.025,1.056,7.027,1.81,10.735,100
0.109,0.037,1.024,3.395,5.766,5.001,100
0.129,0.059,1.007,0.427,6.018,-2.667,100
0.093,-0.005,1.058,-6.208,7.241,-16.069,100
0.033,-0.212,1.061,-19.163,11.377,-14.307,100
0.038,-0.195,1.101,-26.427,17.132,-0.664,100
0.095,-0.094,1.134,-16.23,22.095,11.184,100
0.137,-0.002,1.039,-4.043,31.266,8.973,100
0.165,0.063,0.913,9.017,27.346,1.063,100
0.165,0.006,0.765,10.589,16.125,-8.021,100
0.171,-0.071,0.775,2.173,7.025,-5.43,100
0.151,-0.045,0.838,-3.694,-2.038,-1.562,100
0.156,-0.021,0.918,-3.484,-4.736,-1.458,100
0.15,-0.052,1.005,-1.179,-7.901,-4.083,100
0.163,-0.055,1.097,4.827,-5.959,1.72,100
0.156,-0.04,1.024,11.252,1.522,-1.355,100
0.145,-0.02,0.966,10.624,0.12,-0.56,100
0.12,-0.071,0.905,7.167,-4.088,-3.427,100
0.099,-0.207,0.926,-1.738,-12.756,0.511,100
0.069,-0.21,0.938,-13.471,-12.397,25.552,100
0.092,-0.147,1.039,-15.043,-14.95,24.965,100
0.1,-0.122,0.984,-2.925,-13.62,28.557,100
0.082,-0.33,0.896,-9.071,-14.483,37.952,100
0.074,-0.076,0.859,-24.227,-18.547,60.093,100
0.025,0.06,0.956,-22.481,-23.079,55.257,100
0.047,0.333,1.271,-12.913,-9.951,52.01,100
0.562,2.278,2.217,15.233,30.691,37.4,100
0.664,8.021,4.232,55.112,211.817,-195.16,100
-4.131,7.943,0.596,-27.649,597.556,-1095.972,100
-7.488,3.06,-0.605,-226.031,126.757,-1132.032,100
-6.663,0.67,2.998,-106.883,226.168,-1132.032,100
-5.868,-4.983,3.009,-214.752,459.589,-1132.032,100
-3.947,-7.985,0.328,-124.762,519.473,-658.829,100
-1.592,-0.702,0.119,53.995,45.365,122.127,100
-0.609,-2.265,1.504,-11.586,21.232,-39.245,100
0.02,-0.979,0.707,64.715,-40.846,140.606,100
0.397,-0.468,0.129,65.553,-142.307,128.793,100
0.264,-1.183,-0.065,60.664,-232.762,157.876,100
-0.154,-1.334,0.468,21.135,-298.113,239.253,100
-0.415,-1.355,1.362,-8.652,-304.012,372.164,100
-0.635,-0.746,1.594,-50.766,-208.881,437.895,100
-0.692,-0.269,1.412,-50.207,-135.653,456.063,100
-0.803,0.022,1.202,-52.442,-119.72,462.902,100
-0.77,0.29,1.277,-77.131,-101.521,455.545,100
-0.588,1.06,1.332,-66.061,-71.813,487.495,100
0.191,2.204,1.435,-46.087,-10.419,267.576,100
0.168,0.291,0.872,-43.154,22.023,145.304,100
0.043,0.025,0.562,-37.008,-12.397,168.238,100
0.129,0.784,0.953,-1.808,-50.665,166.511,100
0.191,0.376,0.997,17.712,-16.065,53.772,100
0.103,-0.093,0.936,4.652,0.839,61.716,100
0.12,0.006,0.769,1.894,-5.959,76.81,100
0.119,0.351,1.07,18.062,-15.346,69.177,100
0.188,0.733,1.295,27.909,-1.679,8.282,100
0.12,0.115,1.108,4.233,20.872,-27.881,100
0.069,-0.385,1.045,0.846,17.959,-16.172,100
0.08,-0.213,0.954,3.64,21.34,17.401,100
0.104,-0.05,0.901,1.265,12.996,28.523,100
0.142,0.129,1.022,-2.995,16.017,8.973,100
0.073,-0.013,0.823,9.855,5.802,-16.863,100
0.075,-0.329,0.927,20.751,-9.591,-10.093,100
0.097,-0.341,0.947,7.655,-13.979,22.271,100
0.129,-0.021,0.996,3.255,-12.433,35.293,100
0.188,0.274,1.074,5.386,-9.915,22.306,100
0.18,0.144,1.008,-4.148,-1.535,-0.215,100
0.133,-0.106,0.974,-5.719,-0.564,-5.258,100
0.096,-0.203,0.976,-6.068,0.731,5.726,100
0.078,-0.176,0.915,-7.849,0.551,18.264,100
0.106,-0.043,0.936,-6.417,-2.506,21.926,100
0.147,0.146,0.984,-3.414,-0.672,17.712,100
-0.03,0.435,1.201,20.925,14.542,2.514,101
0.076,0.782,1.228,55.671,31.518,-9.817,101
0.201,1.464,1.365,73.096,61.334,-56.101,101
0.137,2.189,1.634,70.652,115.104,-169.877,101
-0.282,2.827,1.931,90.277,212.896,-349.21,101
-1.776,3.437,1.226,129.981,383.844,-668.121,101
-3.411,1.731,-1.098,104.384,371.652,-938.088,101
-3.265,-0.118,-0.036,-32.189,69.75,-914.359,101
-3.191,0.47,1.001,2.033,151.574,-884.93,101
-3.17,-1.86,0.119,-13.576,157.94,-900.163,101
-2.069,-3.142,1.127,-22.446,86.439,-655.341,101
-1.217,-4.471,0.666,-38.823,168.802,-425.302,101
-0.708,-2.038,0.381,16.63,48.566,-1.493,101
-0.405,-0.792,0.591,-31.944,33.892,-62.698,101
-0.367,-1.452,0.173,-16.824,-79.582,4.241,101
-0.113,-0.527,1.5,-2.646,-135.006,44.273,101
0.017,-0.688,1.677,1.509,-57.786,22.34,101
0.056,-0.676,1.286,6.608,-10.706,45.24,101
0.124,-0.523,1.068,5.805,-15.777,53.357,101
0.144,-0.297,0.948,11.427,-12.181,55.568,101
0.146,-0.196,1.035,9.506,-20.417,30.353,101
0.067,-0.494,1.018,8.947,-12.612,15.121,101
0.029,-0.713,1.103,5.316,-6.858,30.077,101
0.01,-0.777,0.943,3.395,12.204,59.782,101
-0.012,-0.555,0.923,-3.24,-8.62,100.056,101
0.072,0.154,1.13,1.614,10.586,89.452,101
0.083,-0.362,0.875,-8.373,35.223,30.492,101
0.069,-0.587,0.651,3.954,5.838,57.088,101
0.03,-0.754,0.742,3.325,-20.813,69.28,101
-0.041,-0.803,0.831,5.63,-37.897,110.314,101
0.03,0.192,1.33,19.424,-47.356,144.095,101
0.111,-0.002,1.191,3.116,16.952,54.773,101
0.077,-0.684,0.886,-1.284,23.857,50.041,101
0.037,-0.822,0.8,19.319,6.198,84.858,101
0.01,-0.467,0.862,44.112,-22.575,138.568,101
0.03,-0.152,0.775,47.674,-19.158,125.374,101
0.132,-0.481,0.768,16.979,-44.227,108.138,101
0.154,-0.445,0.848,-0.027,-19.806,132.904,101
0.231,-0.493,0.853,0.113,-15.706,135.771,101
0.303,-0.348,0.813,15.792,-2.722,142.471,101
0.248,-0.015,0.825,20.785,-17.756,116.048,101
0.191,-0.047,1.052,25.29,-9.196,50.283,101
0.131,-0.62,0.949,21.693,4.004,40.992,101
0.164,-0.709,0.878,20.052,8.608,66.275,101
0.183,-0.665,0.756,2.592,9.183,93.39,101
0.194,-0.29,0.701,-0.237,-8.189,108.587,101
0.191,-0.135,0.802,-3.484,-18.799,88.485,101
0.194,-0.393,0.89,-12.005,-19.086,63.339,101
0.181,-0.701,0.843,-10.608,-16.137,71.456,101
0.175,-0.697,0.83,-9.386,-15.418,109.934,101
0.21,-0.271,0.814,-8.617,-20.022,124.787,101
0.21,0.256,1.063,-9.63,-25.992,100.919,101
0.277,-0.128,1.001,-21.678,-6.103,45.171,101
0.272,-0.453,0.926,-21.154,3.464,50.387,101
0.251,-0.444,0.862,-14.309,2.745,70.627,101
0.224,-0.052,0.905,-14.414,0.911,77.294,101
0.32,0.015,0.918,-29.081,12.708,41.199,101
0.277,-0.317,0.739,-42.455,29.684,19.784,101
0.312,-0.44,0.562,-34.493,9.003,37.952,101
0.333,-0.269,0.735,-22.97,-18.187,51.285,101
0.328,-0.185,0.909,-17.173,-22.863,50.18,101
0.301,-0.195,0.975,-21.363,-19.662,49.627,101
