GESTURE,ACC-X-MIN-ring1,ACC-Y-MIN-ring1,ACC-Z-MIN-ring1,GYRO-X-MIN-ring1,GYRO-Y-MIN-ring1,GYRO-Z-MIN-ring1,ACC-X-MAX-ring1,ACC-Y-MAX-ring1,ACC-Z-MAX-ring1,GYRO-X-MAX-ring1,GYRO-Y-MAX-ring1,GYRO-Z-MAX-ring1,ACC-X-MEAN-ring1,ACC-Y-MEAN-ring1,ACC-Z-MEAN-ring1,GYRO-X-MEAN-ring1,GYRO-Y-MEAN-ring1,GYRO-Z-MEAN-ring1,ACC-X-VAR-ring1,ACC-Y-VAR-ring1,ACC-Z-VAR-ring1,GYRO-X-VAR-ring1,GYRO-Y-VAR-ring1,GYRO-Z-VAR-ring1,ACC-X-SKEW-ring1,ACC-Y-SKEW-ring1,ACC-Z-SKEW-ring1,GYRO-X-SKEW-ring1,GYRO-Y-SKEW-ring1,GYRO-Z-SKEW-ring1,ACC-X-KURT-ring1,ACC-Y-KURT-ring1,ACC-Z-KURT-ring1,GYRO-X-KURT-ring1,GYRO-Y-KURT-ring1,GYRO-Z-KURT-ring1
down,-3.658,-0.792,-1.946,-351.359,-992.443,-139.309,0.175,1.553,2.894,193.222,194.805,230.515,-0.407055,0.02166,0.672635,-0.5473749999999993,3.499875000000003,-1.943275,0.407504131975,0.0469271444,0.31523754177499996,1365.8690382043749,21644.805233239375,983.997909789375,-1.9852901164028998,2.3324054173628355,-0.7806437626123205,-4.327012097174788,-4.918261038910497,2.293757005396259,6.815828311655571,18.941492318752317,4.319129348947533,48.023963171154236,27.995685061361993,24.309626908000826
down,-3.812,-1.577,-1.412,-200.015,-1034.883,-221.618,0.72,1.432,2.436,147.092,131.72,246.438,-0.41834999999999994,0.02963,0.594785,0.13379000000000046,2.9638400000000003,-4.891654999999999,0.44151143750000005,0.0454744231,0.30059181877499996,1093.9454384259,23659.434780214404,1438.896072275975,-1.1719141669004496,-0.19228476120346552,-0.7598268021628174,-0.947217289977581,-4.746587085925308,1.3698584673772027,3.287839736848163,27.820011890003073,0.7401867299218559,14.49998124645413,25.32235999773178,21.653939234450995
down,-1.163,-0.292,0.061,-55.131,-13.871,-47.328,0.199,0.473,1.25,56.998,197.755,31.079,-0.019399999999999994,0.01822,0.9279949999999999,1.2224099999999998,26.020040000000005,-0.798965,0.09684102,0.0073765516,0.032072214975,169.22509043189999,2782.7982671784,68.947235063775,-2.3134267467399945,1.1818199840123265,-2.219853188287847,0.5632605055431875,1.900241612604187,-1.0638935439526318,4.152851863768536,6.157193933276015,6.027193308796469,6.577803892249867,2.147200082443277,8.71180105207544
down,-3.136,-1.22,-1.314,-151.79,-766.502,-318.4,0.264,1.123,1.807,160.92,116.974,133.111,-0.5546899999999999,-0.033639999999999996,0.489,0.7646150000000006,1.9848049999999966,-5.310620000000001,0.3688560939,0.036682810399999995,0.27794936,968.945948636775,16933.09833502698,1437.1287845455997,-0.7968393120338642,0.06748197956662173,-0.4170679743063102,1.8682502454770742,-3.9937355998350297,-3.8849071651867595,2.1087649442549656,20.361565491215668,-0.6303621876373033,12.707503801286325,18.57873699453445,32.70132824512157
down,-1.208,-0.282,-0.562,-37.357,-13.368,-30.127,0.276,0.341,1.262,44.287,144.74,36.813,-0.20506999999999997,-0.017369999999999997,0.7239850000000001,0.972415,34.74996999999999,-2.88536,0.2613762751,0.0085154131,0.17668880477500004,204.88832029277498,2044.1086873491004,114.43901792039998,-0.7306254857011566,0.8088011250033462,-1.344411881838586,0.28764733618873634,0.9599538287551705,0.5044914321357367,-1.2686408844949915,1.913392810490305,0.7384180782821357,1.2129051623046898,-0.4079872150074735,1.890173701651455
down,-1.179,-0.553,-0.553,-104.299,-204.709,-82.697,0.033,0.526,1.289,109.657,161.788,66.034,-0.38446500000000006,-0.006309999999999998,0.7161449999999999,-3.95452,26.003685,-0.34819500000000064,0.17418055877500002,0.020555823899999996,0.18780582397499998,548.9221998296,2386.4016045957746,378.616328466975,-0.633635999877465,-0.044509247540945755,-1.226036493776327,0.3526943106564633,0.1526283336918119,-0.48903649683817985,-1.4171022375310207,2.1897800621141554,0.26206423855902816,4.945942232232083,2.250207604196479,3.1667432673446294
down,-1.186,-0.383,-0.531,-37.776,-21.82,-82.662,0.258,0.535,1.45,60.385,149.416,24.102,-0.24508000000000008,0.071895,0.66171,5.349985,34.672465,-6.691020000000001,0.2534407836,0.018727083975,0.2491294259,312.499489174775,2151.566047868775,295.29155597960005,-0.5705646723387017,0.6530574370873836,-1.0738714179034305,1.0948939727917604,0.825588923696746,-1.5473850493321908,-1.4907375307218302,0.691967617458741,-0.15940799264733618,0.9792857047779524,-0.8500505295711629,2.9132692080813483
down,-2.938,-2.304,-0.786,-98.013,-646.015,-50.505,0.155,1.056,2.759,160.292,148.66,216.388,-0.36989,-0.00923,0.6862950000000001,3.0096299999999996,21.235444999999995,2.202425,0.30541059789999997,0.058712087100000004,0.274249987975,516.9564196931,6926.109914926974,515.158210894375,-1.0697653846792017,-3.394129001500119,-0.4185696187953932,0.7825367196265683,-4.1651902658609705,5.482204849253963,1.3227097507140986,41.92248336211279,1.0248953954456352,14.596196114606482,27.49927403880912,46.44568350682355
down,-3.785,-1.859,-7.978,-815.03,-1179.108,-415.355,0.189,1.42,4.79,783.304,263.177,290.097,-0.46141,-0.01694,0.5479200000000001,3.0030200000000002,20.75282,-3.8758349999999995,0.41507192190000003,0.043899846400000005,0.7758493736,6705.037351119599,14019.8577039976,1432.4473379077751,-1.543773862456249,-1.7832861101068065,-3.979351119271598,-0.6465795448210498,-6.4025222309795975,-4.125073421549259,4.747369031064786,40.90212410010931,45.517919901000596,90.32270275480498,58.56037126617283,87.31607739839372
down,-2.741,-0.813,-0.73,-59.252,-610.984,-56.481,0.257,0.363,2.182,163.05,231.779,51.803,-0.35152,-0.13382,0.594785,3.4067000000000003,26.284055000000002,1.2858600000000002,0.29801748959999996,0.021978937600000005,0.33690479877499996,338.97954088,7975.416899431975,149.1474930904,-0.9828798271054712,-0.24819892637230717,-0.8388878793675324,3.4841809682399654,-2.860499141788526,0.23151262716432747,1.1099706965524732,4.2935668161715626,-0.42655414796958313,28.680803212642434,20.32648421454753,5.929508328369086
down,-2.476,-1.554,-1.302,-49.719,-517.795,-181.793,0.07,0.641,2.589,78.264,184.015,80.333,-0.42446999999999996,-0.01745,0.503615,-0.14815500000000015,29.847210000000004,-4.822705,0.2097957591,0.045174817500000006,0.469252016775,319.293442310975,5677.036617605901,584.339968087975,-0.7798203721280138,-3.4697235549598893,-0.7172371438740226,0.9482193032588571,-3.0095599721133373,-2.316457230661669,0.6647648322603734,25.020679986937534,-0.5375724768100976,4.059871737630166,20.06706921499334,17.80116843031218
down,-3.165,-0.338,-0.7,-218.872,-1005.822,-45.842,0.253,1.34,1.203,39.538,148.589,119.571,-0.49933,-0.057315000000000005,0.45994,1.2339299999999995,13.231869999999999,-1.1319299999999999,0.3911585710999999,0.028630665775,0.35248767639999995,905.4324405351,18884.7046131031,270.20356384509995,-1.1111150294574066,3.4871284216576983,-0.5773241200917684,-4.312978072486076,-5.089302642229563,2.891994061476035,2.559338527954382,23.16951847889706,-1.3251622277262245,25.760364253080116,31.110818275786542,20.611944762201645
down,-3.216,-1.126,-0.542,-194.777,-804.375,-175.887,0.01,0.654,2.879,42.192,116.615,123.681,-0.61611,0.01938,0.43307,1.6458400000000006,19.1314,-1.0883649999999998,0.2185852379,0.0274421156,0.35617970509999997,403.6261060143999,7095.49934337,390.122603171775,-0.9133587534360985,-1.9255686722305136,0.04071438532410041,-4.707525515550234,-5.808128800977419,-1.9885910302754344,4.260225911981503,16.47899974645383,-0.23266535851732106,45.438584287817505,49.69593602398908,38.46553653595178
down,-1.151,-0.256,-0.815,-31.49,-22.179,-57.413,-0.035,0.53,1.117,42.366,126.865,32.15,-0.55947,0.155705,0.51161,5.336695,30.925485,-4.677135,0.13088267909999998,0.009464307975,0.27736666790000003,127.28036115197501,852.4292294197751,130.961023506775,0.011123466138933802,-0.3733136939585422,-0.7547400945737083,0.3971586460910928,0.8449082448567262,-1.0498551347730825,-1.6811814873221704,3.701539425218572,-0.8786705976446396,0.9602691544338944,0.09681609123448354,5.745684923305235
down,-1.164,-0.121,-0.824,-109.607,-74.654,-36.344,0.068,0.426,1.11,100.334,167.255,37.987,-0.41179499999999997,0.07970000000000001,0.595635,5.3267549999999995,30.865605000000002,-5.10561,0.18857840297499998,0.008284,0.287220921775,494.65101177497496,1950.003518298975,135.8184184079,-0.3395069998686385,1.2422579024736744,-0.9826185081623333,-0.7129815810101838,0.9246948705181599,-0.14078889647170656,-1.6757509875856929,1.726533282026514,-0.6065305411413946,7.240781803446363,0.11883106744426275,1.3844086359729948
down,-1.139,-0.534,-0.669,-89.912,-291.999,-33.028,0.016,0.62,1.16,61.398,162.651,75.705,-0.44486999999999993,0.02234000000000001,0.58254,1.4123649999999999,26.673500000000004,-0.87201,0.1938079431,0.0169186744,0.2943065284,475.29787582177494,3299.16300455,163.5313834899,-0.31237800395980486,0.6480074887961239,-0.9295941794799686,-0.7719791272577111,-0.5227329055826878,1.7793759743467283,-1.7864572232801879,4.761409175961938,-0.6571208550368368,3.4793507932221814,4.973855096751348,8.914360786897266
down,-1.038,-0.223,-1.146,-36.065,-57.966,-28.296,0.125,0.464,1.142,35.382,123.484,31.908,-0.409275,0.001194999999999995,0.5086649999999999,5.3292399999999995,36.17531,-2.55028,0.215886849375,0.014015346975,0.36049671277499995,168.99596961240002,1717.9584936638996,113.38462539159998,-0.1358067423115634,0.9395544852197807,-0.7968709158486973,0.08387420127168918,0.5367885512978894,0.4076038967899668,-1.8236232753653854,0.6972305541210044,-0.9163141489658218,0.31299388782639825,-0.9214486200554615,1.6085766706147187
down,-1.149,-0.218,-0.635,-53.909,-67.209,-28.987,0.104,0.582,1.215,78.264,178.369,83.062,-0.41121,0.018669999999999982,0.5355149999999999,2.7452950000000005,32.7269,1.0550599999999997,0.2214907659,0.0222603011,0.32215853977500003,281.587009537975,2201.41036264,179.5457048964,-0.1962593140138917,1.0248989558578332,-0.7544336457267283,0.340480806204285,0.9013671839966516,2.0004779831361477,-1.829475642919427,0.7444495103051305,-1.1187950355049463,3.9420305880049575,-0.11039357139877293,9.995587443950065
down,-1.195,-0.161,-0.607,-67.423,-49.586,-34.202,0.245,0.587,1.141,55.112,206.782,50.352,-0.2618,0.038925,0.6314,1.29067,34.19395,-0.478065,0.27752526,0.018459769375,0.25991313,288.91188322109997,2910.6471997075005,118.966912270775,-0.5448715016965777,1.5035779919913552,-1.092069233637092,0.3760967433627316,1.3210656736651438,1.5652240744918036,-1.6002956539499027,2.22296071293586,-0.39954623777252074,2.7400479102224544,0.6238607293567475,7.471944202556892
down,-1.096,-0.033,-0.488,-32.922,-18.763,-48.813,0.042,0.71,1.239,68.731,182.145,55.913,-0.40214999999999995,0.127395,0.618545,6.47039,29.706745,2.104155,0.1840922875,0.019587728975,0.252779357975,238.11725707789995,1889.9610442099752,111.293695450975,-0.3506409949901701,1.2661470012577962,-0.8415766398962601,1.4593860335436337,1.492067937694302,0.1412405963303294,-1.6758970002259128,1.5027121795163838,-0.9941676135300987,2.6479463593503514,1.508209770316193,7.6883026821380485
down,-4.234,-0.113,-3.078,-261.021,-1078.654,-218.026,-0.055,1.244,2.312,122.473,169.557,114.114,-0.66562,0.10716999999999999,0.43356,1.7465800000000002,1.9634550000000013,-3.951265,0.35720758559999993,0.0256292511,0.47941697640000003,1139.9735802136,25415.355495677974,624.3889785347749,-2.909801388487427,3.3279134048657997,-1.1204974933335476,-4.090787488068366,-5.155145403511127,-4.963556688992686,14.086338028992856,19.1223019534985,3.366399518131293,30.509348534958818,28.796001090181694,42.573307455380856
down,-3.506,-0.427,-1.941,-201.168,-925.761,-181.102,0.161,1.224,1.852,111.089,131.253,157.738,-0.557535,0.07702999999999999,0.514635,2.0488,7.642520000000004,-10.311000000000002,0.381278988775,0.0280176891,0.39973507177499995,770.7409246100001,21797.3485124296,1114.98542232,-1.6741719620236901,2.5687582630153982,-0.9134707889053988,-2.885880746590869,-4.496199419729021,-0.31258463141319226,5.482855410617156,15.720917125340545,0.7049787870563322,19.80862343192569,21.94010999606454,6.302636750036759
down,-3.338,-0.442,-1.852,-97.908,-818.905,-210.876,-0.339,1.845,1.861,99.565,260.624,233.485,-0.86065,0.06186,0.108115,-3.08901,3.3506600000000026,3.0350450000000007,0.16556245749999995,0.0326669104,0.386939891775,268.6543235499001,18469.271685754396,1007.7966968829751,-2.887262673371068,6.218922233805404,0.332750351523249,0.29431080801801984,-3.7910577921809776,-0.46474592777325235,14.738577750356423,56.97518800739721,-0.37242678832643206,15.22838273509866,19.248296408680353,33.10412275865169
down,-4.925,-1.016,-2.902,-96.442,-1143.07,-392.593,-0.091,1.779,2.225,257.265,279.182,282.498,-0.46110500000000004,0.04492000000000001,0.77067,5.9749099999999995,-0.1943449999999973,-3.7412549999999998,0.433593873975,0.0523160436,0.3570709111,750.6228961918999,28104.51980247598,2287.9893508699747,-4.2497595110487225,3.1916092574181407,-3.21072243356191,3.7418151618479873,-4.685840699841102,-2.9046757683942226,22.5643092655101,33.40797570496105,15.11641013894727,38.29329189431622,26.177145182533796,35.78628644968991
down,-1.998,-0.426,-0.708,-53.595,-313.111,-52.82,0.116,0.257,1.359,62.655,130.857,22.755,-0.37117000000000006,-0.04326500000000001,0.69908,3.2640499999999997,29.447074999999995,-2.9029650000000005,0.19425797109999998,0.010412364775,0.2202954836,158.1797431675,2607.8070384693747,125.056867953775,-0.7755759860316191,0.11535368104777406,-1.399437375146172,0.1867796402162025,-1.5373422340237868,-1.0261762945866997,-0.43479560965965103,0.9907485406327474,0.6112815941972327,4.555511110249562,10.852696842423118,2.4640077958256414
down,-3.804,-0.877,-2.271,-164.85,-970.18,-188.874,0.096,1.458,1.436,90.731,200.812,233.589,-0.44666999999999996,0.11657499999999998,0.5899650000000001,3.615505,2.858414999999999,-4.954305,0.4120980511,0.025909994375,0.37535077377500004,604.143396399975,23069.05498328278,1008.7950823419751,-2.0189507922109042,1.9660912339056862,-1.5497513437550088,-1.4740325945917503,-4.298830182297464,1.5601845323329564,6.722692382094855,30.8097023705699,2.8680661115073196,16.93260103485184,22.097601015652536,29.038545876323603
down,-4.317,-1.212,-3.201,-161.778,-1142.494,-85.08,0.252,1.334,1.953,210.542,207.501,257.663,-0.42315500000000006,0.08884,0.6233399999999999,2.86487,0.6377249999999992,-1.139895,0.473061210975,0.0377503744,0.3991810543999999,937.2769003831,29051.122360429377,910.7307102639752,-2.610087707762036,-0.5167083362588505,-2.0852478188754633,1.5294589436117807,-4.551878552250962,5.399601039054281,10.43791756491646,20.02464968082466,7.278104720191073,22.801992344093577,24.3722443562072,39.817448807986274
down,-3.278,-0.731,-1.994,-30.931,-902.851,-213.847,0.264,1.572,1.835,162.073,162.795,131.764,-0.3788700000000001,0.008879999999999997,0.591755,2.0402500000000003,7.550820000000001,-4.19015,0.49091393310000003,0.0331177956,0.34408086497499996,661.8992491775,22210.1332840776,785.6643616575001,-1.368814846437637,2.597241580104601,-1.4254531836436395,3.413509442097691,-4.24340503714325,-3.5557194833996557,2.650569236201129,30.78730609329375,2.6384433994929184,15.513900392788475,20.316156839913198,31.20279556090677
down,-3.594,-0.628,-2.001,-180.006,-1071.173,-192.224,-0.119,0.988,1.479,111.788,131.684,140.641,-0.57316,0.071715,0.6060899999999999,0.5891399999999996,-3.2189300000000003,-4.802525,0.3087824844,0.019215503774999997,0.3127196219,590.6383300504,27142.734894745103,643.3581515693749,-2.6355108317481535,2.036166959810733,-1.482537437209287,-2.666162705820476,-4.598196181806237,-2.309031096607112,10.229939207094738,19.191019838223905,2.155476950419983,26.96764313759329,22.80774649429129,26.806981904857892
down,-2.218,-0.676,-0.64,-37.636,-533.477,-32.544,-0.113,0.223,1.095,149.92,122.945,27.348,-0.579845,-0.08234,0.5558900000000001,-0.7003100000000001,25.459685,-0.2801300000000001,0.15224773097500002,0.0074460744000000014,0.2806445679,367.55916126389997,4563.556556665775,78.6640101031,-0.8384852154132725,-1.5516058352768332,-0.9929635304502092,4.315409803700695,-5.045054309413214,0.03572264392217512,1.1464148876907574,12.08071145286166,-0.5396538879353581,29.085173930054218,35.2921132650392,1.6164598762806017
down,-1.537,-0.224,-0.575,-72.417,-215.031,-35.48,0.05,0.704,1.773,52.842,138.086,60.058,-0.36999499999999996,0.069025,0.65767,1.33869,30.664210000000004,-0.4514899999999997,0.19900118497500002,0.010814304374999998,0.2557633011,206.30504182389998,2720.7753744959005,160.46114191989997,-0.6496427980929032,1.7995646888957462,-1.0220245761090836,-0.5710110841229745,0.4101492132379011,0.9257709447917583,-1.2994055106681532,7.568735130724611,-0.43027497724886743,6.417841057981261,1.7458526651862911,4.22277017509145
down,-2.448,-0.474,-0.682,-35.471,-384.144,-47.397,0.2,0.327,1.206,92.931,150.315,35.465,-0.361875,0.049145,0.5977549999999999,3.9043150000000004,29.673309999999997,-7.27318,0.270430539375,0.013296323975000001,0.28456615497500004,260.427411895775,3933.2228815938997,221.8811659776,-0.6964687953835503,-0.3599202617763541,-0.936106891127245,1.5894189568469197,-2.303550047210219,-0.341342441650689,-0.13086918702353012,1.892391937400923,-0.6495216687432945,5.825575795653697,13.519818923507561,0.4032311514177054
down,-3.693,-1.184,-2.28,-115.159,-966.511,-280.544,0.402,1.37,2.494,163.819,191.352,187.305,-0.29152,-0.03652000000000001,0.634215,1.1274399999999998,6.906470000000001,-6.338145,0.5939424696,0.0380233196,0.35365406877500005,857.8361916663998,26217.692937669108,1428.5962284939749,-1.7736318443688996,1.1150644652610677,-1.3390457321683127,2.306453341357998,-4.1592505723677835,-4.205096064591604,4.402208480927823,21.38202912300979,3.2945307980777514,13.139237177694628,19.68059208671339,33.358347815761654
down,-2.96,-0.902,-1.092,-81.775,-931.228,-188.805,0.413,0.595,1.717,229.923,186.461,148.999,-0.341885,-0.06724500000000001,0.6663049999999999,3.9221700000000004,-1.9988049999999986,0.6323800000000003,0.397927971775,0.020875784974999995,0.27808027197499996,1217.5512309911,24332.53907152698,917.5175871056,-1.5684415906926872,-1.1550743394688794,-1.2454228014865802,4.048118775983948,-3.4667769911042066,-0.0150411808975423,2.822855782432957,12.17325414798389,0.6513050069629287,22.579543537267437,15.048619991724522,14.541787613567745
down,-2.482,-0.753,-1.314,-82.718,-774.415,-77.861,0.045,0.65,1.868,263.097,136.792,108.0,-0.4286800000000001,-0.024165000000000002,0.6713849999999999,2.2310649999999996,3.6130100000000005,-1.5586799999999996,0.3124224876,0.015323497774999998,0.25527757677499996,1119.8390607807748,17882.3111567999,248.01384097759998,-1.3280059388207484,-1.0124511599453014,-1.226023763764599,4.957408590079346,-3.7155624713602062,-0.10917630930744006,1.8527442740454134,11.89071426759002,0.8708796823099068,31.554497469250954,15.491615075334707,18.62463785237679
down,-3.453,-1.136,-1.762,-69.064,-893.679,-308.107,0.192,1.03,1.771,242.319,144.309,53.599,-0.4409349999999999,-0.12682000000000002,0.6657500000000001,0.23119999999999977,3.0564600000000017,-6.253750000000001,0.40463065077500004,0.027954937600000004,0.2712761075,1334.80912759,20864.457203128404,1237.3889639875001,-1.7287241013483252,-1.0167848858976296,-1.3679814360757023,4.256293106628006,-4.309499859330108,-6.229660954400565,4.829227983754822,26.026556138884857,2.3650032635184486,23.347761182629327,20.7890434065202,48.14900355663425
down,-1.999,-0.49,-0.709,-48.601,-716.833,-134.058,-0.118,0.936,1.578,99.985,120.211,124.13,-0.543495,0.0013300000000000007,0.655315,0.43133499999999986,0.46870000000000034,-2.5721,0.204674249975,0.0182218811,0.224658225775,372.78535292277496,18105.87115614,349.24527951999994,-1.146550850337033,1.9992429641502854,-0.9740643213736047,2.09452634147236,-3.7952225639915578,-1.224670961486159,0.9331701698550816,19.292307551626145,-0.2486734575027043,8.894736137671483,14.954499685160823,25.832718507054505
down,-1.547,-0.427,-0.459,-41.931,-303.004,-52.854,0.06,0.203,1.187,45.788,148.265,28.108,-0.335175,0.008745000000000003,0.7360599999999999,-1.9221550000000003,28.814059999999998,-5.591764999999999,0.16674154437499997,0.009978899975,0.1896989164,182.499369690975,3843.5124636563996,159.643070019775,-0.943586944222354,-1.3784096440330853,-1.4846386126596154,0.14812328787459828,-0.634568230623999,-1.0254178362867252,-0.695388401413402,3.0406608336534813,0.7860486619738549,2.4173811375602208,4.383169909692639,1.435551395952154
down,-1.132,-0.181,-1.111,-36.519,-74.259,-31.819,0.054,0.303,1.186,46.661,177.793,27.556,-0.28745,0.043805000000000004,0.7708400000000001,3.80962,31.594115000000002,-2.3736450000000002,0.1439590775,0.003959196974999999,0.1848692844,140.4139460456,2463.243556551775,89.99374761897501,-1.0305337079708319,0.11851711391630372,-1.997272805107104,0.39545270346085637,1.0766100702530228,-0.6328194767559,-0.6546552925330453,2.6905328586875337,3.362306653127603,2.226073114558017,0.49421360751653154,1.077368510381974
down,-3.928,-1.448,-1.606,-245.167,-1060.167,-467.614,0.094,1.663,2.296,263.656,175.995,190.172,-0.46423500000000006,0.052395,0.63781,2.847590000000001,3.4250850000000015,-9.683019999999999,0.41480202977499997,0.065600548975,0.3574574239,1662.8238862819,27449.90905818777,2946.3281702396,-2.4264267842527536,0.949952910262571,-1.169407703074357,0.5473993946353284,-4.757897879061456,-4.333921583773033,8.856380524638514,19.05799974902328,1.3425419756557968,16.788983211016273,24.817008590616343,37.5010412796982
down,-3.023,-0.802,-1.102,-428.219,-873.934,-75.513,0.136,0.694,2.416,108.121,122.657,87.863,-0.38195999999999997,0.021924999999999993,0.728795,1.157645,4.024674999999999,-3.6820049999999993,0.32097651839999997,0.024119029375,0.258895632975,1567.699042018975,20185.602864599376,372.696986534975,-1.6820568944169003,0.3944205905344344,-1.1418825873854188,-6.620191760734339,-4.6032273650633035,0.541092370542476,3.990165607124027,5.6767495476212515,2.727282233571808,69.46365316423254,23.051869414600013,4.663327999972193
down,-1.869,-0.669,-1.395,-109.607,-736.183,-80.348,0.219,0.403,1.416,60.804,211.53,116.497,-0.378155,-0.004804999999999997,0.58747,1.7219799999999998,3.720715,-3.7744500000000003,0.24567172097499998,0.021874916975000002,0.3311023891,515.2590656196,20250.025944973775,980.3901031275001,-0.6123765886378202,-0.9209656444056287,-1.0231142479431206,-0.8481778136847569,-2.968785680966469,0.6061443019424544,-0.8741635667293663,2.514333932307207,-0.20421791661137556,3.2873114621120676,11.049227101737117,1.6048514431746383
down,-1.145,-0.457,-0.536,-132.479,-303.94,-106.15,0.159,0.443,1.215,119.33,136.396,82.095,-0.5415800000000001,0.090705,0.46071000000000006,2.703725,25.242784999999998,-10.949650000000002,0.19626088359999996,0.025419987975,0.2955260059,702.4539272393749,2750.766413508775,520.0362083275,0.2828941858770274,-0.0697490750533806,-0.3702165911754999,0.548823231500576,-1.865208709674686,-0.21983590193773192,-1.6695306869430977,-0.02209042331305744,-1.4904424911266074,5.930880059053341,8.841425930471907,2.7418347749546292
down,-2.245,-0.753,-0.682,-54.957,-630.118,-118.412,0.082,0.522,1.387,137.559,250.805,105.133,-0.45017,-0.084525,0.6043599999999999,3.4819150000000003,10.604689999999998,-6.30677,0.2639550211,0.020956429375000002,0.2649618004,482.68568121777497,13277.965750643903,423.32622626709997,-0.8136570348251743,-0.26506148097596693,-0.867720218610459,1.5154502611581924,-3.4794210729621184,-0.5449447364509054,-0.14856977602676924,5.782024981963425,-0.8007614185956693,7.365849812031967,15.850795860983517,9.238869019267764
down,-1.072,-0.466,-0.75,-260.951,-47.14,-132.228,0.212,0.313,1.238,86.156,172.218,75.187,-0.28356999999999993,-0.04656,0.6355899999999999,-1.78896,33.88967,-10.038329999999998,0.2399838351,0.022497526400000002,0.2736528219,1191.9925303584,2597.5461602211003,641.6070026611,-0.5381114019184392,-0.44849261142987473,-1.0349329938963139,-2.846422711409125,1.231935006529835,-0.6316514716205451,-1.5512563656652587,0.0664241313871079,-0.5095239017666469,20.37016151645815,0.546131973494635,4.681684455378282
down,-2.731,-0.781,-0.875,-274.5,-827.501,-159.066,0.244,0.75,2.43,176.25,289.289,142.057,-0.2691800000000001,0.021265,0.7351799999999998,5.62184,7.518760000000001,-8.801095,0.31573041760000004,0.027691914775000003,0.23334076760000003,1510.0056487844,18625.1867997724,1502.7082333059748,-1.3912539103136228,-0.22901414077962978,-1.0801353653672392,-2.087809690970413,-3.568017749396756,-0.9182218407481473,1.699187393082787,5.159302291611318,1.285288041157794,24.114340332204936,18.562947264693136,3.7659456763862407
down,-2.091,-1.132,-1.164,-62.849,-724.134,-197.06,0.346,0.245,1.859,295.468,181.857,114.528,-0.24100999999999995,-0.160125,0.67795,6.105644999999999,5.394115000000004,-6.888039999999998,0.34555852989999997,0.032389399374999996,0.22393947749999996,2161.6270041389757,18152.497943161776,1224.9970057784,-0.7607894527396175,-1.6317302142448964,-1.1474387081030875,3.869529271669697,-3.7439678879562486,-0.8884073443560403,-0.5091649796221533,5.141210313385332,0.9492656417127185,19.418992515927926,16.098162444389494,7.343689803825684
down,-2.985,-0.696,-0.585,-333.934,-853.9,-139.274,0.184,0.417,3.243,122.438,150.099,174.525,-0.2822700000000001,0.04141999999999999,0.8429099999999999,-1.5022449999999998,12.165470000000001,-9.391200000000001,0.3045359971,0.018737093599999997,0.14792604190000003,1774.2246531649753,11996.9479214991,945.1209586499998,-2.18973145738366,-0.8734962303595449,0.1601386296882306,-4.729681336488429,-5.235787559801016,0.4966027425230637,6.059240353891108,4.148621546042959,8.604228445451195,36.316045794683966,34.03656122075358,8.483701612502017
down,-1.176,-0.475,-0.51,-120.851,-79.222,-160.067,0.165,0.725,1.496,142.343,228.829,147.134,-0.3319,0.07024,0.7830799999999999,4.864434999999999,30.845459999999992,-11.898825000000002,0.13067091,0.0369635524,0.1433368236,1568.4782976057747,2374.8769051884,1853.5821830743748,-0.7374311580149516,0.26451617140064415,-1.4051583530035592,0.2962690813818294,0.8280130657802337,-0.015154940755481341,-0.6713895091670823,1.208076638655604,1.6641764782069695,0.697398913509613,1.8188761727979275,2.598201288043854
down,-3.078,-0.907,-1.521,-260.986,-962.303,-161.656,0.076,0.671,2.776,202.056,128.447,193.971,-0.46482500000000004,-0.10434000000000002,0.64973,2.9925200000000007,-2.295669999999999,-7.23017,0.292241154375,0.029663534399999997,0.2685612671,1267.7464173495998,24341.0102293511,891.2296223410999,-1.3206335788565178,-0.7788224843184288,-0.8438920165726818,0.2003319878619325,-4.629893173287686,1.0622226090741764,2.802351663806273,5.790361887892524,2.308941765085696,24.34988513859316,22.647888550974127,20.533729617525307
down,-2.315,-1.102,-0.343,-86.524,-227.331,-103.318,-0.05,0.459,2.307,70.966,258.789,136.738,-0.39561999999999997,-0.01213,0.76738,-0.9543350000000003,22.50792,-7.619815,0.16761050560000001,0.0274943231,0.1571341856,547.2042383227749,2540.6580478235996,736.9796501007748,-1.3412571920476881,-1.380199610528944,-0.9511411938279236,-0.38901794694501496,0.8536965545743582,-0.3149496560975846,1.5801602730772935,9.192874128362366,1.1156403523584215,2.524023502877359,6.700383642408881,5.425956673747913
down,-1.103,-0.724,-0.931,-121.445,-113.714,-165.179,0.057,0.514,1.526,139.13,132.871,90.039,-0.52666,-0.026395,0.4655599999999999,1.094749999999999,32.01942,-19.181645,0.13709871440000002,0.061917488975000004,0.3307412664,2034.4147849674998,1055.1012887036,1421.284760808975,0.22841836903576568,0.0063697716725278734,-0.6451308397451819,0.559692456798071,-0.3631082631945352,-1.0766537775463065,-1.5297095564296694,-0.3557454667787727,-0.9353464082946701,0.9788986124862946,2.180956127033811,2.2807308962372517
