ACC-X,ACC-Y,ACC-Z,GYRO-X,GYRO-Y,GYRO-Z,TEST
0.203,-0.983,0.312,-190.412,-14.411,-12.097,99
0.193,-0.978,0.330,-229.034,-28.006,-7.537,99
0.198,-0.906,0.507,-234.866,-41.098,1.271,99
0.197,-0.786,0.614,-226.869,-31.387,6.072,99
0.209,-0.691,0.605,-234.237,-25.380,-5.016,99
0.210,-0.650,0.686,-269.611,-28.222,-9.506,99
0.186,-0.579,0.719,-285.500,-23.942,-10.542,99
0.205,-0.605,0.837,-221.002,-22.108,-13.582,99
0.173,-0.527,0.814,-150.219,-15.454,-9.610,99
0.160,-0.565,0.850,-133.457,-12.648,-14.825,99
0.158,-0.580,0.884,-120.572,-1.571,-8.746,99
0.154,-0.515,0.872,-120.362,0.623,-5.603,99
0.148,-0.449,0.848,-114.810,1.199,-3.945,99
0.155,-0.448,0.933,-96.966,0.911,-2.391,99
0.175,-0.351,0.846,-86.420,4.723,-1.562,99
0.173,-0.275,0.884,-97.105,0.587,-3.323,99
0.181,-0.306,0.920,-113.657,7.816,-9.230,99
0.168,-0.272,0.907,-113.099,6.522,-4.083,99
0.171,-0.227,0.938,-87.537,4.328,-2.667,99
0.176,-0.196,0.902,-64.560,-1.679,-2.218,99
0.180,-0.206,0.941,-52.198,-3.153,-2.909,99
0.168,-0.184,0.986,-46.960,0.335,-1.424,99
0.174,-0.152,0.970,-38.963,7.097,-4.878,99
0.167,-0.188,0.969,-40.046,8.859,-5.050,99
0.170,-0.190,0.950,-38.684,8.895,-3.496,99
0.177,-0.130,0.928,-29.849,5.694,0.234,99
0.168,-0.138,0.954,-18.640,0.875,2.169,99
0.174,-0.095,0.946,-10.049,-4.844,0.303,99
0.159,-0.111,0.969,-21.782,-2.794,-4.014,99
0.165,-0.161,1.003,-43.258,3.105,-3.980,99
0.167,-0.131,1.008,-37.881,3.608,-0.906,99
0.167,-0.133,0.952,-12.284,0.371,-0.456,99
0.171,-0.059,0.954,5.386,-3.909,7.211,99
0.162,-0.048,0.969,-8.268,-4.556,-0.595,99
0.159,-0.069,0.995,-13.401,-1.175,-1.389,99
0.181,-0.113,0.933,-8.617,-2.038,-3.254,99
0.160,-0.130,0.969,-11.586,-7.937,3.170,99
0.151,-0.041,0.999,-9.281,-4.340,1.305,99
0.167,-0.062,0.973,-13.471,-1.535,-2.391,99
0.148,-0.134,0.999,-14.135,-2.938,-2.253,99
0.146,-0.082,0.969,-0.271,-1.319,2.687,99
0.155,-0.072,0.982,-0.970,-3.585,-0.906,99
0.142,-0.116,1.003,-9.071,-2.146,-0.042,99
0.146,-0.091,1.022,-11.411,1.199,0.718,99
0.153,-0.083,0.968,-15.601,2.889,0.960,99
0.158,-0.075,0.968,-11.202,-0.456,3.032,99
0.160,-0.039,0.969,-2.017,-2.182,5.243,99
0.162,-0.018,0.982,-5.963,-2.146,2.687,99
0.151,-0.045,0.993,-7.779,-0.132,0.822,99
0.152,-0.031,0.978,-9.421,-0.096,-0.111,99
0.146,-0.062,1.018,-8.373,0.228,-0.007,99
0.150,-0.046,0.974,-3.484,0.515,1.720,99
0.158,-0.040,1.000,1.824,1.846,1.029,99
0.151,-0.092,0.983,0.951,0.443,1.961,99
0.148,-0.026,0.991,1.475,0.767,4.448,99
0.150,-0.044,0.996,0.287,3.213,1.443,99
0.153,-0.037,0.968,-0.481,1.342,2.998,99
0.161,-0.019,0.984,-0.306,4.004,0.856,99
0.161,-0.034,0.958,-2.017,0.192,0.062,99
0.164,-0.036,0.987,-1.319,2.278,-0.560,99
0.155,-0.059,0.980,-2.017,0.839,-0.146,99
0.153,-0.061,0.993,-3.589,3.285,1.512,99
0.153,-0.045,0.987,-3.484,4.076,3.067,99
0.161,-0.045,0.982,-0.306,2.637,1.858,99
0.162,-0.038,0.963,2.871,2.673,2.756,99
0.166,-0.025,0.991,0.113,1.235,2.859,99
0.168,-0.028,0.956,-1.214,2.062,0.822,99
0.156,-0.045,0.969,-1.389,-0.024,0.649,99
0.169,-0.044,0.976,-1.459,0.803,1.720,99
0.159,-0.057,0.982,-0.830,0.120,2.756,99
0.157,-0.043,1.008,-1.843,2.134,4.103,99
0.165,-0.042,0.980,-0.830,4.687,4.310,99
0.171,-0.019,0.955,-0.446,2.889,3.343,99
0.167,-0.052,0.976,1.509,1.199,2.203,99
0.164,-0.040,0.967,-0.516,-0.168,4.310,99
0.172,-0.013,1.007,-1.144,2.062,3.101,99
0.169,-0.026,0.999,-0.341,1.342,2.169,99
0.136,-0.052,1.039,2.243,3.393,4.241,99
0.155,-0.004,0.972,-1.738,5.622,2.307,99
0.181,-0.019,0.968,-2.122,6.630,0.442,99
0.182,-0.038,0.929,-2.925,1.918,-1.009,99
0.167,-0.021,0.977,2.906,3.824,1.858,99
0.181,-0.045,0.915,-0.970,0.479,-0.456,99
0.173,-0.037,1.012,1.265,-0.096,1.305,99
0.167,-0.025,0.953,0.497,1.091,-0.146,99
0.169,-0.053,1.012,-1.389,-0.851,-2.149,99
0.165,-0.061,0.960,1.824,1.738,1.271,99
0.171,-0.046,0.965,-2.960,-1.463,3.170,99
0.171,-0.022,0.983,-0.167,0.443,3.447,99
0.174,-0.010,0.983,1.300,-0.312,2.790,99
0.173,-0.014,0.980,0.287,2.386,1.236,99
0.173,-0.036,0.980,0.636,0.875,-0.077,99
0.179,-0.030,0.966,-0.446,1.666,1.616,99
0.173,-0.030,0.988,0.078,0.659,1.616,99
0.175,-0.010,0.969,0.636,0.515,0.960,99
0.173,-0.028,0.972,0.357,-0.024,-0.042,99
0.174,-0.034,0.967,-0.446,0.192,-0.042,99
0.172,-0.045,0.998,-1.843,-0.456,0.960,99
0.173,-0.047,0.959,-1.144,0.335,1.823,99
0.167,-0.041,1.000,-1.389,-1.571,3.274,99
0.165,-0.026,0.975,-1.075,0.875,2.514,99
0.174,-0.056,0.982,-6.243,0.120,2.099,99
0.172,-0.034,0.975,-7.884,0.803,5.035,99
0.178,-0.019,0.976,-6.417,0.479,5.968,99
0.178,-0.045,0.968,-15.636,-2.002,8.420,99
0.192,0.016,0.967,-23.179,1.810,9.629,99
0.177,0.035,0.978,-18.709,1.307,5.519,99
0.175,0.032,0.953,-15.357,-0.348,3.757,99
0.169,0.019,1.006,-10.503,-2.542,0.131,99
0.162,0.012,0.994,-4.916,-0.456,0.027,99
0.166,-0.015,0.970,-5.230,-0.096,0.131,99
0.168,-0.003,0.982,-8.548,-1.823,3.550,99
0.161,0.026,1.011,-9.944,-1.463,5.105,99
0.162,0.046,0.973,-6.173,-1.211,1.616,99
0.169,-0.011,0.961,-5.370,0.012,1.650,99
0.170,0.021,0.972,-2.786,-1.535,3.619,99
0.172,0.022,0.954,1.440,-0.923,4.448,99
0.173,0.033,0.971,0.916,-3.333,2.479,99
0.166,0.020,0.963,-3.589,-3.297,2.894,99
0.163,0.016,1.014,-2.856,-3.081,3.239,99
0.312,-0.777,-0.549,287.855,20.944,-12.580,100
0.290,-0.708,-0.682,266.903,17.671,-9.748,100
0.276,-0.692,-0.723,244.415,15.801,-15.032,100
0.288,-0.638,-0.739,239.002,16.376,-8.539,100
0.276,-0.531,-0.780,243.472,12.708,-3.047,100
0.254,-0.517,-0.721,258.033,14.470,-5.430,100
0.263,-0.418,-0.696,272.246,28.893,-1.700,100
0.239,-0.304,-0.694,267.637,50.436,-2.391,100
0.223,-0.251,-0.898,257.824,64.751,-0.387,100
0.201,-0.130,-1.063,234.986,61.011,5.519,100
0.180,-0.126,-1.166,220.355,42.200,4.932,100
0.182,-0.034,-1.106,224.091,27.742,10.320,100
0.172,0.058,-1.036,234.113,17.132,7.591,100
0.173,0.143,-0.981,239.037,12.564,1.892,100
0.177,0.108,-0.865,246.719,14.111,4.483,100
0.170,0.234,-0.895,234.672,19.146,10.665,100
0.142,0.214,-0.922,215.466,19.577,17.539,100
0.146,0.389,-0.954,186.761,16.304,27.348,100
0.144,0.446,-0.915,162.108,10.046,30.353,100
0.134,0.572,-0.853,130.575,6.414,27.348,100
0.134,0.678,-0.870,91.185,6.234,22.029,100
0.136,0.619,-0.823,62.725,3.429,9.871,100
0.132,0.574,-0.910,56.509,2.314,6.382,100
0.116,0.572,-0.880,54.483,-5.455,10.631,100
0.117,0.618,-0.839,51.376,-3.873,9.906,100
0.117,0.644,-0.826,44.845,-0.636,7.591,100
0.119,0.681,-0.851,42.436,-0.096,2.928,100
0.118,0.635,-0.905,33.531,-5.707,-3.116,100
0.124,0.604,-0.817,24.417,-13.008,1.547,100
0.119,0.653,-0.773,21.030,-8.476,2.859,100
0.140,0.643,-0.740,17.608,-7.361,-1.700,100
0.140,0.592,-0.763,15.582,-4.160,-2.563,100
0.144,0.591,-0.782,14.395,-4.088,-2.253,100
0.151,0.552,-0.741,10.274,-3.117,2.445,100
0.152,0.590,-0.750,7.132,-0.132,4.552,100
0.143,0.607,-0.767,5.141,0.731,4.586,100
0.143,0.610,-0.757,6.119,-0.887,1.547,100
0.139,0.631,-0.768,5.281,2.457,3.550,100
0.141,0.621,-0.788,4.303,-0.851,4.517,100
0.132,0.637,-0.791,1.055,1.055,5.554,100
0.132,0.681,-0.808,-0.725,-0.636,3.757,100
0.139,0.644,-0.795,-0.237,-2.758,-0.629,100
0.135,0.636,-0.789,-2.995,-3.333,-0.595,100
0.132,0.634,-0.812,-6.313,-5.419,-1.804,100
0.144,0.584,-0.768,-6.557,-8.117,-1.355,100
0.147,0.626,-0.792,-13.576,-6.210,1.201,100
0.147,0.652,-0.818,-21.992,-10.526,-1.182,100
0.152,0.626,-0.839,-33.655,-15.382,-2.011,100
0.171,0.626,-0.855,-56.318,-25.920,-1.562,100
0.177,0.582,-0.847,-76.328,-37.285,-1.113,100
0.162,0.621,-0.794,-95.988,-39.623,-1.631,100
0.159,0.589,-0.803,-113.483,-30.668,-8.815,100
0.191,0.463,-0.818,-113.343,-24.122,-2.771,100
0.194,0.468,-0.917,-119.140,-22.036,0.200,100
0.205,0.384,-0.914,-128.743,-26.567,3.308,100
0.216,0.363,-0.916,-142.886,-28.222,5.312,100
0.222,0.352,-0.885,-163.454,-28.941,2.721,100
0.231,0.253,-0.889,-186.815,-22.863,1.374,100
0.226,0.258,-0.940,-169.704,-10.634,11.425,100
0.221,0.168,-0.956,-144.981,-12.684,11.840,100
0.219,0.165,-1.013,-145.400,-5.815,16.814,100
0.236,0.141,-1.009,-153.606,-7.937,15.536,100
0.233,0.103,-1.024,-167.225,-11.354,11.287,100
0.232,0.024,-1.076,-224.494,-16.353,10.631,100
0.243,0.018,-1.057,-291.786,-27.287,8.282,100
0.242,-0.128,-1.038,-352.966,-33.437,4.552,100
0.246,-0.247,-1.014,-473.196,-40.666,5.830,100
0.258,-0.289,-0.755,-611.131,-45.414,0.096,100
0.279,-0.488,-0.595,-481.786,-33.689,-12.269,100
0.267,-0.681,-0.562,-446.098,-17.971,-16.207,100
0.303,-0.756,-0.483,-407.930,-16.856,-14.134,100
0.299,-0.828,-0.379,-323.179,-22.863,-9.472,100
0.305,-0.808,-0.314,-303.449,-13.943,-4.636,100
0.304,-0.851,-0.235,-270.903,-12.505,-8.712,100
0.296,-0.925,-0.128,-199.945,-10.706,-7.399,100
0.290,-1.012,-0.105,-179.692,-1.139,-0.802,100
0.304,-0.918,-0.072,-136.705,0.587,4.932,100
0.304,-0.919,-0.092,-108.315,0.767,0.891,100
0.293,-0.956,-0.106,-112.610,-3.009,-1.665,100
0.293,-0.951,-0.046,-120.432,-15.957,3.067,100
0.310,-0.926,0.091,-123.714,-13.476,3.861,100
0.296,-0.908,0.115,-113.413,-7.146,2.134,100
0.299,-0.915,0.154,-88.236,0.084,-1.285,100
0.295,-0.957,0.107,-93.893,1.342,-4.256,100
0.289,-0.966,0.163,-81.286,0.192,0.372,100
0.289,-0.960,0.138,-79.925,-1.319,0.994,100
0.295,-0.951,0.186,-82.683,-5.239,3.274,100
0.295,-0.928,0.227,-94.801,-3.297,2.618,100
0.295,-0.913,0.281,-108.070,-2.434,2.756,100
0.299,-0.903,0.275,-123.854,0.228,1.616,100
0.291,-0.913,0.380,-115.473,-2.866,1.443,100
0.356,-0.966,0.365,-72.731,5.443,8.248,100
0.297,-0.825,0.358,-97.385,2.242,3.550,100
0.295,-0.902,0.419,-110.200,3.249,4.932,100
0.298,-0.838,0.449,-98.747,5.946,6.313,100
0.306,-0.815,0.402,-103.181,0.335,2.618,100
0.296,-0.812,0.464,-107.686,-3.765,0.787,100
0.291,-0.833,0.476,-113.238,-5.060,0.718,100
0.298,-0.808,0.515,-136.216,-5.887,3.861,100
0.301,-0.770,0.622,-144.387,-2.614,8.938,100
0.305,-0.703,0.665,-135.098,7.169,10.804,100
0.317,-0.685,0.612,-134.679,11.809,8.938,100
0.307,-0.648,0.672,-135.483,8.320,9.767,100
0.314,-0.623,0.656,-141.629,8.680,7.419,100
0.319,-0.551,0.684,-142.781,-1.103,8.213,100
0.323,-0.536,0.761,-120.921,-4.484,2.169,100
0.318,-0.520,0.743,-101.296,-7.721,-2.184,100
0.312,-0.546,0.775,-95.324,-7.146,-3.600,100
0.302,-0.528,0.810,-95.953,-10.778,-0.456,100
0.314,-0.443,0.855,-90.086,-4.484,3.136,100
0.308,-0.443,0.836,-83.626,-4.160,-0.767,100
0.313,-0.381,0.816,-79.296,-4.196,-0.836,100
0.316,-0.377,0.838,-75.944,-7.685,-1.562,100
0.308,-0.312,0.843,-70.007,-8.548,-1.389,100
0.315,-0.297,0.874,-62.534,-11.030,-5.189,100
0.297,-0.335,0.876,-67.283,-10.778,-9.886,100
0.281,-0.410,0.927,-72.591,-10.239,-10.439,100
0.287,-0.376,0.910,-74.337,-2.470,-1.078,100
0.271,-0.332,0.933,-68.680,-4.844,5.174,100
0.284,-0.253,0.928,-64.909,0.407,7.039,100
0.287,-0.185,0.889,-59.042,-2.902,2.169,100
0.301,-0.212,0.904,-57.017,-3.873,0.442,100
0.306,-0.236,0.885,-59.112,-6.894,-1.355,100
0.286,-0.217,0.925,-55.271,-7.038,7.350,100
0.272,-0.171,0.983,-46.785,-4.160,8.386,100
0.278,-0.113,1.008,-32.014,-2.074,8.559,100
0.295,-0.073,0.934,-26.217,8.392,2.894,100
0.288,-0.109,0.872,-32.468,8.536,-1.596,100
0.274,-0.087,0.938,-28.103,-1.283,-3.254,100
0.276,-0.140,0.932,-25.379,-1.751,-5.672,100
0.276,-0.166,0.970,-29.674,-4.520,-4.498,100
0.264,-0.185,0.987,-30.757,-4.700,-0.284,100
0.276,-0.148,1.000,-33.376,2.997,3.032,100
0.275,-0.135,0.951,-35.785,2.026,4.966,100
0.278,-0.097,0.917,-33.062,-1.391,6.210,100
0.279,-0.036,0.916,-29.570,-2.722,5.312,100
0.274,-0.023,0.902,-30.233,-9.088,2.756,100
0.268,-0.019,0.990,-25.274,-5.779,-0.007,100
0.276,-0.033,0.935,-26.741,-4.232,-0.975,100
0.277,-0.040,0.955,-26.357,-6.786,-0.422,100
0.278,-0.010,0.940,-18.535,-7.253,1.823,100
0.276,0.064,0.892,-12.214,-11.102,-1.320,100
0.257,0.097,0.946,-8.967,-19.230,-11.026,100
0.238,-0.009,0.982,-17.208,-18.331,-21.284,100
0.243,-0.089,1.008,-24.925,-11.282,-17.450,100
0.264,-0.086,1.012,-20.490,-7.937,-6.812,100
0.243,-0.008,0.891,-11.236,-6.498,0.027,100
0.249,-0.017,0.975,6.014,-12.648,1.754,100
0.238,0.017,0.999,1.055,-8.189,1.754,100
0.222,0.015,1.014,-13.960,-5.743,-0.422,100
0.230,-0.050,1.021,-7.849,1.235,-1.044,100
0.226,0.018,0.941,-4.078,-0.636,2.307,100
0.239,-0.007,0.978,-11.027,-0.636,1.340,100
0.240,-0.038,0.991,-5.475,-1.175,4.863,100
0.232,0.054,0.937,0.706,-0.204,7.522,100
0.235,0.032,0.992,-0.167,-2.506,3.205,100
0.234,0.018,0.960,3.605,0.299,2.928,100
0.229,0.006,0.964,-7.151,0.587,3.516,100
0.233,0.010,1.004,-10.468,4.112,5.001,100
0.238,0.052,0.924,-12.948,6.270,3.274,100
0.238,0.010,1.005,-5.894,0.947,-0.526,100
0.237,0.013,0.947,4.268,2.745,4.621,100
0.233,0.088,0.960,2.557,0.299,3.654,100
0.237,0.014,0.991,2.802,2.278,-0.836,100
0.236,0.021,0.921,0.671,3.536,1.098,100
0.236,0.020,0.994,-6.348,2.457,1.858,100
0.249,-0.020,0.961,-12.005,7.601,1.720,100
0.242,0.031,0.953,-6.138,1.558,4.794,100
0.250,0.041,0.965,4.757,2.026,3.654,100
0.237,0.028,0.944,4.094,-1.894,5.312,100
0.237,0.068,1.008,-3.205,3.177,1.374,100
0.244,0.009,0.943,-2.925,3.932,0.925,100
0.249,0.033,0.946,-2.576,1.163,2.514,100
0.254,0.018,0.940,-0.271,1.307,3.861,100
0.250,0.061,0.948,1.544,-1.535,4.137,100
0.239,0.022,0.984,-0.411,8.500,2.721,100
0.240,0.061,0.957,-1.284,0.911,1.512,100
0.240,0.011,0.985,-2.716,3.321,0.787,100
0.237,0.031,0.950,-2.087,1.271,2.963,100
0.249,0.019,0.950,-0.376,0.479,3.136,100
0.248,0.047,0.960,2.103,-0.528,5.312,100
0.243,0.044,0.973,0.252,0.767,2.238,100
0.242,0.048,0.968,-1.808,1.271,2.272,100
0.242,0.022,0.962,-4.252,2.745,1.374,100
0.246,0.037,0.960,-1.703,0.695,3.447,100
0.250,0.061,0.961,3.395,1.091,2.652,100
0.248,0.040,0.963,4.198,-0.204,1.892,100
0.246,0.042,0.905,2.836,1.307,1.927,100
0.241,0.051,0.964,3.535,1.163,2.549,100
0.238,0.033,0.979,3.814,1.630,1.478,100
0.243,0.031,0.964,6.817,3.033,2.272,100
0.254,0.007,0.953,7.481,3.860,3.757,100
0.240,0.017,0.982,10.589,4.184,6.659,100
0.231,0.024,0.978,17.573,8.392,7.419,100
0.247,-0.016,0.946,15.792,8.967,9.698,100
0.247,0.018,0.985,18.585,4.795,20.475,100
0.263,0.026,0.971,15.093,7.709,17.850,100
0.249,0.003,1.144,-14.659,11.809,21.408,100
0.271,0.139,0.998,11.113,5.730,17.539,100
0.265,0.058,0.969,12.963,13.355,4.172,100
0.382,-0.764,-0.539,351.375,22.814,1.132,101
0.385,-0.559,-0.426,343.832,11.017,2.410,101
0.329,-0.678,-0.290,345.194,38.460,-19.246,101
0.302,-0.725,-0.672,323.334,73.599,3.308,101
0.326,-0.446,-1.014,280.452,69.139,19.162,101
0.327,-0.398,-1.117,263.027,36.230,9.422,101
0.337,-0.269,-1.091,292.535,1.522,1.581,101
0.311,-0.182,-0.825,289.636,-11.605,-13.098,101
0.249,-0.392,-0.496,257.160,21.663,-16.345,101
0.249,-0.350,-0.670,232.577,61.694,11.598,101
0.271,-0.045,-0.793,259.046,73.095,30.837,101
0.293,0.179,-0.870,296.166,76.368,19.162,101
0.245,0.240,-0.975,303.325,69.103,3.585,101
0.218,0.187,-1.145,293.862,52.523,-5.292,101
0.203,0.163,-1.093,274.306,24.181,0.511,101
0.185,0.292,-0.949,253.494,15.585,8.213,101
0.174,0.374,-0.895,221.681,14.146,15.225,101
0.169,0.503,-0.795,196.853,15.693,23.238,101
0.155,0.654,-0.818,170.733,21.304,21.891,101
0.153,0.723,-0.957,138.816,20.692,16.434,101
0.160,0.763,-0.890,99.391,7.025,10.665,101
0.158,0.754,-0.862,84.934,2.493,4.137,101
0.168,0.729,-0.857,61.921,-2.614,-1.873,101
0.167,0.646,-0.795,44.182,-4.628,-5.672,101
0.165,0.595,-0.792,26.792,-5.707,-2.840,101
0.175,0.600,-0.757,26.652,-6.642,5.139,101
0.172,0.621,-0.761,20.331,-4.196,4.932,101
0.181,0.645,-0.753,14.151,-3.369,5.484,101
0.190,0.636,-0.758,15.722,-4.448,5.726,101
0.180,0.645,-0.709,15.408,-4.736,10.907,101
0.185,0.662,-0.740,6.503,-4.052,9.457,101
0.172,0.654,-0.723,5.490,-0.132,11.874,101
0.163,0.699,-0.742,4.862,0.911,6.590,101
0.164,0.730,-0.764,5.874,0.551,3.343,101
0.172,0.731,-0.736,3.046,-0.204,1.201,101
0.153,0.652,-0.712,-2.506,-1.499,4.172,101
0.164,0.697,-0.724,-3.833,1.990,5.657,101
0.166,0.719,-0.737,-2.471,3.896,5.588,101
0.173,0.727,-0.759,-6.627,1.630,1.996,101
0.171,0.718,-0.767,-13.821,-4.160,-4.118,101
0.169,0.642,-0.770,-16.893,-5.707,-6.501,101
0.170,0.612,-0.783,-21.119,-10.994,-4.325,101
0.178,0.645,-0.797,-29.395,-12.792,-1.216,101
0.203,0.719,-0.812,-58.099,-19.410,-2.874,101
0.191,0.670,-0.882,-90.645,-28.258,-5.189,101
0.201,0.599,-0.788,-117.149,-32.861,-3.634,101
0.199,0.520,-0.804,-121.934,-23.187,3.377,101
0.198,0.615,-0.805,-149.940,-23.582,6.521,101
0.194,0.508,-0.901,-214.193,-18.115,-5.914,101
0.232,0.364,-0.895,-281.798,-17.720,-2.978,101
0.235,0.313,-1.004,-309.804,-15.849,9.491,101
0.231,0.277,-0.973,-307.081,-31.998,-4.739,101
0.215,0.082,-0.868,-262.138,-21.676,8.731,101
0.221,0.106,-0.967,-222.923,-5.383,14.499,101
0.232,0.088,-1.068,-262.138,-6.822,10.804,101
0.241,0.049,-1.070,-344.306,-20.705,2.134,101
0.234,-0.139,-0.922,-436.565,-19.770,1.340,101
0.215,-0.219,-0.780,-464.920,-4.952,-6.536,101
0.253,-0.436,-0.823,-442.536,-6.103,-7.883,101
0.266,-0.444,-0.699,-487.548,-9.447,-10.197,101
0.247,-0.709,-0.538,-523.202,1.558,-25.395,101
0.251,-0.844,-0.431,-420.257,9.471,-14.273,101
0.258,-0.807,-0.455,-341.372,3.752,-8.366,101
0.247,-0.865,-0.295,-248.589,-9.304,-11.129,101
0.248,-0.976,-0.184,-208.431,-6.750,-11.337,101
0.247,-0.963,-0.139,-147.146,2.026,-0.215,101
0.236,-0.930,-0.155,-125.216,8.068,-2.287,101
0.234,-0.935,-0.162,-108.245,5.658,-7.295,101
0.228,-0.983,-0.209,-99.445,9.615,-7.848,101
0.226,-0.976,-0.187,-103.635,3.608,-2.771,101
0.226,-0.970,-0.107,-105.696,-3.297,-4.947,101
0.220,-1.018,-0.031,-96.861,-3.621,-3.772,101
0.223,-0.978,-0.024,-57.401,-3.153,-0.249,101
0.226,-0.943,-0.047,-46.646,0.012,-0.871,101
0.232,-0.921,-0.075,-65.817,-3.405,-2.667,101
0.217,-0.957,-0.014,-100.004,-13.368,-5.672,101
0.235,-0.967,0.119,-96.302,-13.799,-6.639,101
0.221,-0.983,0.135,-82.404,-2.506,-6.708,101
0.214,-0.998,0.084,-71.125,0.515,-5.085,101
0.203,-1.001,0.082,-78.807,-7.038,-2.322,101
0.214,-0.949,0.074,-92.182,-9.879,-2.805,101
0.203,-0.988,0.159,-131.676,-21.712,-7.226,101
0.205,-0.990,0.270,-142.257,-21.676,-1.596,101
0.210,-0.956,0.307,-140.721,-17.216,3.654,101
0.213,-0.924,0.363,-141.244,-11.246,7.902,101
0.216,-0.900,0.381,-142.781,-6.318,9.733,101
0.221,-0.887,0.415,-146.098,-1.715,11.564,101
0.222,-0.882,0.409,-166.457,4.112,16.745,101
0.227,-0.803,0.373,-205.218,6.306,20.786,101
0.219,-0.689,0.517,-243.561,-6.246,23.445,101
0.240,-0.606,0.635,-220.618,-12.576,9.284,101
0.231,-0.686,0.684,-169.739,-15.346,2.272,101
0.216,-0.705,0.680,-135.378,-15.346,0.200,101
0.197,-0.724,0.753,-137.333,-12.864,0.683,101
0.194,-0.688,0.821,-161.952,-3.945,3.067,101
0.206,-0.646,0.825,-159.193,2.637,7.591,101
0.209,-0.562,0.783,-135.622,-4.664,9.008,101
0.217,-0.506,0.815,-118.267,-3.837,11.840,101
0.220,-0.423,0.803,-127.416,-5.311,10.631,101
0.205,-0.341,0.860,-141.698,-5.743,4.828,101
0.212,-0.305,0.927,-141.524,-3.981,-1.216,101
0.218,-0.221,0.783,-172.742,-5.347,-11.164,101
0.231,-0.202,0.888,-167.958,-24.877,-15.171,101
0.229,-0.188,0.969,-144.457,-20.237,-13.064,101
0.215,-0.114,1.015,-122.702,-18.943,-17.727,101
0.197,-0.149,1.084,-105.556,-9.843,-21.319,101
0.191,-0.150,1.046,-88.969,0.335,-20.559,101
0.196,-0.137,1.016,-77.655,6.126,-14.342,101
0.198,-0.073,1.022,-48.077,7.421,-9.230,101
0.204,-0.018,0.910,-37.112,2.242,-12.062,101
0.189,-0.053,1.023,-35.681,3.177,-11.855,101
0.211,-0.058,0.942,-33.446,10.046,-11.337,101
0.210,-0.098,0.973,-32.189,2.637,-7.641,101
0.202,-0.071,0.970,-13.786,7.277,1.029,101
0.190,-0.075,0.871,-22.970,4.292,-0.526,101
0.192,-0.115,1.057,-26.811,1.342,6.072,101
0.196,-0.078,0.969,-8.478,8.356,12.358,101
0.203,-0.014,0.895,-7.779,2.745,14.258,101
0.203,0.001,0.982,-9.944,-0.240,11.425,101
0.211,-0.027,0.972,0.916,4.184,13.636,101
0.212,0.082,0.888,-1.144,-2.002,10.665,101
0.214,0.045,1.040,-4.986,-3.297,5.243,101
0.207,-0.005,0.981,7.621,-0.204,3.516,101
0.188,0.039,0.991,8.214,0.767,3.481,101
0.195,0.013,0.990,-3.100,-2.434,-3.116,101
0.198,-0.045,1.008,6.713,0.911,-1.942,101
0.189,-0.065,0.999,9.820,2.242,0.683,101
0.202,-0.033,0.997,7.900,7.169,2.928,101
0.204,-0.057,0.947,4.094,3.321,1.858,101
0.200,-0.042,0.959,10.274,5.515,6.970,101
0.212,0.018,0.927,0.811,-0.096,4.103,101
0.212,-0.027,0.957,-1.808,-0.995,0.683,101
0.208,-0.036,0.969,4.338,-2.470,2.549,101
0.202,-0.021,0.962,4.128,-0.132,3.205,101
0.206,-0.021,0.962,-5.614,-0.240,2.169,101
0.201,-0.044,0.998,-0.691,-1.031,2.583,101
0.201,-0.017,0.964,4.059,0.803,4.621,101
0.208,0.019,0.955,0.881,-1.823,1.789,101
0.207,-0.024,0.990,-1.773,-3.549,-0.871,101
0.204,-0.032,0.981,-0.202,0.371,1.685,101
0.199,0.005,0.998,2.906,-0.923,2.272,101
0.204,-0.024,0.977,4.932,1.630,-0.146,101
0.194,-0.040,0.961,2.592,-0.060,0.856,101
0.197,-0.020,0.993,-4.357,0.012,0.234,101
0.203,-0.055,0.976,1.090,4.184,-1.493,101
0.199,-0.048,0.924,2.522,0.084,2.065,101
0.204,-0.008,0.972,-0.725,-1.930,1.823,101
0.208,-0.037,0.967,4.303,0.407,0.442,101
0.202,-0.032,0.962,-0.551,-2.074,0.476,101
0.209,-0.014,0.979,-5.335,-0.708,2.238,101
0.200,-0.018,0.989,-1.913,-1.067,0.683,101
0.201,-0.004,0.975,-5.265,-0.708,0.027,101
0.197,-0.017,1.004,-3.903,0.012,-0.975,101
0.197,-0.027,0.969,-0.551,0.335,0.200,101
0.204,-0.018,0.968,-2.856,2.098,0.545,101
0.200,-0.021,0.974,-2.681,0.623,0.683,101
0.206,0.001,0.946,-2.681,1.990,0.545,101
0.201,-0.025,0.966,-6.243,-1.715,-0.353,101
0.203,-0.016,0.963,-1.389,1.019,0.614,101
0.205,-0.018,0.969,-5.335,-1.247,0.062,101
0.136,-0.015,0.989,-0.970,-0.276,2.272,101
0.199,0.006,0.988,-0.376,-0.348,0.718,101
0.201,-0.013,0.946,-2.856,2.134,-0.698,101
0.194,-0.018,0.977,-3.798,-1.355,1.650,101
0.198,-0.010,0.993,-9.455,3.824,-0.146,101
0.200,-0.021,0.967,-6.906,1.918,1.029,101
0.207,0.015,0.974,1.160,1.594,2.341,101
0.211,0.005,0.967,3.081,0.443,0.131,101
