ACC-X,ACC-Y,ACC-Z,GYRO-X,GYRO-Y,GYRO-Z,TEST
0.051,-0.026,0.986,0.811,3.177,0.096,122
0.057,0.048,0.960,1.021,4.004,2.618,122
0.056,0.072,0.996,1.894,3.141,-5.914,122
0.062,0.019,0.976,2.208,4.400,-7.744,122
0.059,-0.082,0.956,-1.249,0.947,-10.784,122
0.063,-0.082,0.990,-0.446,0.767,-0.975,122
0.064,-0.011,0.950,3.605,0.731,1.996,122
0.053,-0.033,0.999,-0.586,0.551,0.718,122
0.059,0.013,1.001,-1.773,0.875,-2.080,122
0.068,-0.033,0.952,-1.179,1.990,-2.460,122
0.075,-0.092,0.919,-0.760,0.371,0.580,122
0.089,-0.067,0.924,0.532,-3.981,2.721,122
0.074,-0.070,1.004,-2.157,-7.577,8.420,122
0.065,-0.013,0.962,-6.138,-7.110,8.662,122
0.067,0.047,0.986,-5.859,-2.218,3.896,122
0.044,0.106,1.075,-1.494,-2.902,-2.253,122
0.031,-0.008,1.022,0.636,-1.823,-1.458,122
0.023,-0.006,1.028,1.719,-2.578,2.169,122
0.026,0.019,1.015,3.989,-0.780,6.693,122
0.028,0.096,1.021,7.132,1.199,1.789,122
0.022,0.043,1.015,3.814,4.579,-7.434,122
0.011,0.040,1.049,3.046,15.513,-11.648,122
0.035,-0.057,0.937,0.951,1.450,-5.327,122
0.047,-0.050,0.977,-3.414,-4.736,3.792,122
0.053,0.036,1.005,1.370,-0.528,3.585,122
0.048,-0.000,1.011,2.068,-0.348,2.549,122
0.036,0.028,1.030,2.417,-1.571,2.203,122
0.033,0.026,0.958,3.500,0.839,-3.565,122
0.040,0.010,1.036,2.836,0.911,-0.284,122
0.059,-0.058,0.951,0.811,0.515,-0.975,122
0.054,-0.025,0.991,0.078,-0.456,2.721,122
0.060,-0.015,0.967,0.671,0.407,-0.146,122
0.056,0.020,1.020,3.709,1.378,4.068,122
0.061,-0.018,0.953,0.811,-1.139,0.407,122
0.060,0.023,0.968,-0.341,-0.240,2.894,122
0.060,-0.001,0.988,1.754,-2.218,0.891,122
0.053,0.027,0.982,5.874,0.228,-0.871,122
0.054,-0.036,1.004,1.300,-0.708,-1.873,122
0.034,-0.013,0.998,-1.983,2.997,-0.353,122
0.043,-0.010,0.993,-4.008,1.486,-0.180,122
0.049,-0.001,0.993,0.148,4.220,0.131,122
0.047,0.137,1.011,6.573,3.464,1.478,122
0.036,0.072,1.038,13.592,10.226,-11.268,122
0.040,-0.037,0.964,13.592,13.319,-18.694,122
0.045,-0.072,0.969,3.011,4.148,-11.233,122
0.032,-0.045,0.991,-2.262,3.285,-5.810,122
0.057,-0.008,1.038,-3.589,-1.751,1.409,122
0.062,-0.040,0.997,-7.256,4.076,-1.355,122
0.063,-0.010,0.998,-4.846,-0.240,4.483,122
0.044,-0.008,0.944,2.452,-1.787,1.685,122
0.065,-0.002,1.012,2.802,0.156,-5.361,122
0.074,-0.038,0.947,6.294,2.134,-3.254,122
0.074,-0.037,0.945,10.274,-0.240,-4.325,122
0.079,-0.062,0.978,3.954,-0.995,-1.044,122
0.064,-0.016,0.965,1.963,-3.549,-0.560,122
0.071,-0.068,0.978,-1.983,-3.909,2.618,122
0.051,0.029,1.002,-0.656,-5.995,5.381,122
0.040,0.029,1.024,1.090,-4.412,1.547,122
0.037,0.017,1.014,-3.065,-4.196,-1.389,122
0.052,-0.012,1.012,-2.751,8.428,-2.805,122
0.037,-0.027,1.026,-1.319,-4.088,1.547,122
0.019,0.024,1.018,5.001,0.479,-2.356,122
0.040,0.006,1.015,5.176,1.163,-1.838,122
0.042,-0.004,1.017,6.468,2.278,-3.876,122
0.047,-0.040,0.970,7.795,4.867,-3.323,122
0.056,-0.015,0.974,-0.237,-0.276,-1.942,122
0.056,-0.010,0.955,-3.624,-0.851,-1.113,122
0.053,-0.009,0.977,2.033,-0.564,-1.734,122
0.056,-0.024,0.994,8.913,-1.427,-3.185,122
0.058,-0.002,0.969,22.985,3.033,-5.672,122
0.055,-0.031,0.965,35.277,7.421,-9.955,122
0.059,-0.065,0.951,31.646,2.421,-10.439,122
0.042,-0.164,1.019,13.592,-8.117,-5.948,122
0.044,-0.134,1.001,-5.579,-7.865,5.035,122
0.064,-0.075,0.989,-8.303,-4.916,6.521,122
0.055,-0.011,1.042,-3.030,-7.577,6.866,122
0.044,-0.045,0.988,1.160,-1.823,1.340,122
0.031,-0.030,0.983,0.706,-1.427,0.200,122
0.032,-0.042,1.039,-0.725,-2.794,-1.596,122
0.022,-0.008,1.026,-0.656,-0.096,-1.493,122
0.033,-0.015,1.020,-1.948,1.055,-3.876,122
0.033,-0.034,0.993,1.090,2.745,-5.776,122
0.043,-0.105,0.977,1.894,-1.175,-2.045,122
0.038,-0.055,0.986,4.617,0.299,-0.560,122
0.040,-0.054,0.976,4.443,-0.204,-0.387,122
0.048,-0.059,0.986,1.405,0.335,-1.320,122
0.040,-0.047,0.985,-1.319,1.846,2.307,122
0.028,-0.022,1.017,-1.459,0.335,-0.180,122
0.030,0.019,1.049,1.300,1.342,-1.596,122
0.031,-0.115,0.985,-0.865,0.947,-3.392,122
0.041,-0.030,1.041,0.951,3.896,-1.804,122
0.041,-0.040,0.996,-0.725,2.493,1.029,122
0.042,-0.021,0.961,0.741,4.687,-1.596,122
-1.158,-0.921,0.142,-141.349,-71.633,511.224,123
-1.862,-0.542,0.444,-144.387,-101.305,595.709,123
-2.365,0.981,0.723,-111.283,-123.533,679.953,123
-1.545,3.432,0.665,-61.452,-100.838,478.998,123
-1.089,2.329,1.236,-86.350,-108.822,215.144,123
-0.898,1.170,1.238,-130.943,-60.304,128.966,123
-0.761,0.927,1.100,-94.277,-10.814,94.633,123
-0.542,0.709,1.048,-27.858,28.497,84.375,123
-0.430,0.554,0.888,7.376,39.719,82.889,123
-0.277,0.916,0.863,26.512,40.726,51.596,123
-0.217,1.062,0.876,27.979,27.562,4.966,123
-0.194,0.372,0.715,-3.519,6.953,-61.317,123
-0.189,-0.227,0.806,-22.725,-28.474,-30.299,123
-0.199,0.059,1.148,1.125,-27.179,7.868,123
-0.196,0.236,1.132,25.535,-3.513,11.356,123
-0.138,0.593,1.080,28.782,12.204,-8.194,123
-0.128,0.407,0.888,16.874,17.455,-59.935,123
-0.140,0.025,0.929,-5.230,24.181,-71.644,123
-0.132,-0.369,0.921,-22.132,-26.388,-24.186,123
-0.124,0.108,1.066,5.176,-6.139,3.481,123
-0.096,0.331,1.015,31.122,14.650,10.424,123
-0.092,0.440,0.939,13.382,6.126,-16.863,123
-0.124,0.224,0.937,2.767,3.464,-36.240,123
-0.106,-0.032,0.923,-1.633,-5.239,-28.434,123
-0.112,0.142,1.035,5.770,-6.210,-7.123,123
-0.115,0.221,1.057,18.655,2.457,-4.014,123
-0.126,0.300,0.966,16.944,1.450,-14.514,123
-0.136,0.171,0.969,6.713,3.644,-17.450,123
-0.136,0.163,1.018,4.687,-0.420,-16.829,123
-0.145,0.186,1.026,6.713,4.508,-9.782,123
-0.147,0.275,1.048,13.836,11.089,-11.095,123
-0.123,0.336,0.993,19.982,15.477,-15.274,123
-0.112,0.286,0.823,19.424,11.845,-28.641,123
-0.145,0.154,0.898,10.798,-1.499,-27.847,123
-0.147,0.205,1.096,8.913,-15.849,-17.001,123
-0.123,0.253,1.057,9.611,4.939,-26.120,123
-0.116,0.297,0.974,8.319,13.571,-30.921,123
-0.121,0.228,0.968,9.471,12.960,-42.043,123
-0.135,0.171,0.912,13.068,11.629,-45.221,123
-0.128,0.123,0.954,13.347,0.911,-34.686,123
-0.108,0.287,1.006,20.122,2.493,-38.624,123
-0.117,0.256,1.051,20.960,6.917,-45.359,123
-0.137,0.304,1.066,16.525,13.715,-57.966,123
-0.124,0.192,1.023,13.452,17.707,-68.743,123
-0.096,-0.034,0.995,3.779,8.967,-57.275,123
-0.096,0.096,1.002,-2.471,9.615,-42.734,123
-0.114,0.300,1.040,4.617,11.305,-48.088,123
-0.115,0.404,1.036,3.221,14.686,-68.294,123
-0.113,0.326,0.929,-1.564,15.369,-87.153,123
-0.087,0.082,0.971,-5.894,9.795,-80.970,123
-0.069,0.157,0.956,-7.744,10.550,-82.282,123
-0.091,0.339,0.949,5.665,12.960,-79.243,123
-0.089,0.375,0.964,16.246,14.650,-94.544,123
-0.097,0.234,0.950,18.097,12.492,-111.158,123
-0.076,-0.004,0.961,18.900,16.520,-111.296,123
-0.044,-0.030,0.891,21.065,11.773,-91.194,123
-0.039,0.236,0.926,27.874,7.780,-75.651,123
-0.035,0.385,0.922,28.642,4.220,-95.097,123
-0.028,0.246,0.915,21.135,2.026,-117.306,123
-0.029,-0.080,0.909,11.252,-3.801,-124.318,123
-0.018,-0.123,1.089,10.379,-8.009,-91.816,123
0.006,0.068,1.015,26.303,4.903,-89.743,123
0.013,0.092,0.987,33.811,6.414,-89.501,123
0.018,0.095,0.932,29.131,5.047,-98.896,123
0.032,-0.080,0.990,11.671,-4.772,-104.216,123
0.058,-0.059,1.059,-2.402,1.666,-93.784,123
0.050,-0.141,0.986,-7.081,6.989,-90.089,123
0.035,-0.065,0.901,12.439,9.759,-77.067,123
0.052,0.112,0.968,37.512,0.299,-78.725,123
0.089,-0.134,0.954,33.776,-1.535,-86.773,123
0.116,-0.236,1.029,15.268,0.551,-72.197,123
0.099,-0.177,0.921,7.132,1.738,-60.591,123
0.103,-0.087,0.968,16.316,5.155,-53.787,123
0.108,-0.053,0.905,31.646,1.378,-48.433,123
0.136,-0.011,0.968,39.887,-7.505,-51.852,123
0.158,-0.315,0.916,26.163,-12.505,-58.035,123
0.092,-0.325,1.025,16.036,-4.592,-33.166,123
0.055,-0.214,1.054,10.240,-2.650,-14.065,123
0.023,-0.000,1.119,16.455,7.097,-3.738,123
0.013,0.071,0.995,28.747,19.146,-18.832,123
0.048,-0.081,0.850,15.897,9.075,-35.549,123
0.058,-0.186,0.905,-0.621,-0.780,-31.405,123
0.111,-0.116,0.930,1.894,-4.052,-21.837,123
0.129,-0.212,1.017,5.909,-6.822,-14.204,123
0.106,-0.158,1.005,11.706,-4.376,-2.011,123
0.095,-0.241,0.952,11.671,-3.693,4.655,123
0.067,-0.118,1.035,4.897,-4.736,15.570,123
0.034,0.095,1.118,4.373,-2.362,6.452,123
0.059,-0.046,1.057,1.160,6.701,-13.133,123
0.054,-0.262,1.008,-6.557,3.860,-2.909,123
0.047,-0.121,1.056,-6.871,1.954,7.419,123
0.054,-0.127,0.972,-5.684,4.831,4.655,123
0.058,-0.111,0.977,-4.881,5.694,5.001,123
0.071,-0.115,0.955,-0.306,5.479,5.899,123
0.070,-0.089,0.935,2.278,1.378,9.664,123
0.058,-0.027,0.990,0.636,-0.168,7.073,123
0.056,-0.019,1.025,-4.252,1.558,7.142,123
0.059,0.041,1.000,-2.716,6.018,2.963,123
0.056,-0.023,0.926,2.627,6.486,-2.943,123
0.065,-0.065,1.022,4.652,-0.492,-1.424,123
0.070,-0.123,0.985,5.176,1.271,1.547,123
0.073,-0.056,0.982,3.500,3.572,0.925,123
0.078,-0.077,1.027,-1.633,4.256,-1.769,123
0.088,-0.086,0.943,-3.170,3.896,-0.698,123
0.090,-0.090,0.968,-2.506,0.192,1.201,123
0.098,-0.122,0.967,0.043,0.587,3.930,123
0.095,-0.114,0.969,1.894,1.019,4.206,123
0.085,-0.094,0.971,4.338,0.407,9.111,123
0.072,-0.046,1.029,8.528,0.587,6.624,123
0.064,-0.014,1.023,12.859,8.068,1.685,123
0.071,-0.046,1.063,8.179,13.751,-1.631,123
0.083,-0.042,1.015,1.859,15.801,-2.909,123
0.094,-0.072,0.981,-1.598,10.190,-0.180,123
0.088,-0.077,0.926,-0.237,8.068,-1.458,123
0.090,-0.102,0.943,-0.900,-0.168,2.894,123
0.086,-0.059,0.982,0.602,-0.096,2.169,123
0.096,-0.165,0.961,-3.938,-4.880,3.136,123
0.103,-0.025,1.001,-3.379,-0.708,7.246,123
0.103,-0.025,0.959,-0.341,-1.031,5.519,123
0.092,0.001,0.997,2.243,-1.894,-1.631,123
0.084,-0.073,1.004,4.757,-1.571,-1.147,123
0.081,-0.088,0.992,3.570,0.947,1.754,123
0.079,-0.072,1.031,1.405,1.594,0.787,123
0.096,-0.071,0.970,1.021,1.738,-0.836,123
0.099,-0.089,0.923,1.230,1.630,1.512,123
0.104,-0.045,0.964,0.916,-3.945,1.167,123
0.104,-0.127,0.950,-1.843,-3.657,1.789,123
0.107,-0.090,0.939,-3.275,-6.534,2.859,123
0.109,-0.137,0.994,-4.881,-7.721,4.448,123
0.086,-0.030,0.975,-2.646,-8.332,7.315,123
0.078,-0.035,1.068,-0.865,-3.477,-1.424,123
0.068,-0.065,1.061,0.182,-0.816,0.165,123
0.059,-0.057,1.065,1.300,2.278,-1.009,123
0.058,-0.100,1.045,-2.890,8.176,-3.047,123
0.059,-0.077,0.948,-0.271,7.744,0.683,123
0.072,-0.082,1.012,-3.484,-2.830,5.277,123
0.074,-0.044,0.964,-1.179,1.055,3.896,123
0.076,-0.007,1.010,-2.087,-0.312,2.756,123
0.079,-0.070,0.995,0.392,2.421,-0.698,123
0.083,-0.021,1.002,3.221,2.529,-0.871,123
0.083,-0.064,0.978,1.754,3.177,-2.011,123
0.095,-0.089,0.990,-0.481,1.378,-2.011,123
0.099,-0.061,0.962,-3.449,3.500,-2.460,123
0.105,-0.067,0.978,-5.090,4.364,0.649,123
0.095,-0.073,0.921,-5.475,2.421,1.616,123
0.094,-0.056,1.008,-0.795,1.091,0.752,123
0.093,-0.074,0.961,1.544,0.371,0.683,123
0.091,-0.075,0.980,0.602,-1.031,0.027,123
0.098,-0.059,0.968,3.884,-1.067,-1.873,123
0.089,-0.108,0.989,6.189,0.695,-6.156,123
0.098,-0.095,0.975,2.941,1.019,0.822,123
0.102,-0.105,0.951,-2.471,-2.722,3.239,123
0.088,-0.086,1.009,-5.335,-6.246,4.897,123
0.078,-0.074,1.033,-6.452,-8.404,10.631,123
0.068,-0.011,0.982,-0.760,-1.211,3.930,123
0.066,-0.003,1.021,1.335,-1.139,0.752,123
0.064,-0.074,1.004,0.951,1.199,-1.424,123
0.071,-0.034,1.015,1.370,0.048,0.683,123
0.066,-0.069,1.032,3.186,0.911,1.201,123
0.081,0.004,1.010,7.655,3.069,3.965,123
0.085,-0.033,0.988,13.138,4.328,0.718,123
0.090,-0.064,1.001,18.097,5.874,-1.355,123
0.097,-0.043,0.968,19.808,4.615,0.718,123
0.087,-0.083,0.992,10.763,0.515,0.580,123
0.082,-0.044,1.000,3.151,0.731,0.545,123
0.089,-0.121,0.968,-6.173,2.026,-4.049,123
0.090,-0.125,0.985,-5.754,-0.132,0.062,123
0.096,-0.120,0.955,-1.878,-1.894,3.412,123
0.090,-0.086,0.987,2.243,-0.708,0.856,123
0.089,-0.110,0.999,0.776,0.012,1.167,123
0.097,-0.092,0.981,0.811,0.407,-0.456,123
0.095,-0.065,0.966,0.287,-0.276,2.756,123
0.097,-0.085,0.978,-1.249,-0.024,0.476,123
0.097,-0.067,0.961,-1.633,-1.571,3.516,123
0.090,-0.061,0.964,-0.656,-3.045,1.409,123
0.089,-0.081,0.968,0.357,-0.816,-1.320,123
0.084,-0.091,0.977,0.043,-3.153,-0.180,123
0.074,-0.098,0.992,0.427,-3.765,3.170,123
0.071,-0.041,1.008,-1.005,-4.304,2.272,123
0.061,-0.068,1.028,-0.795,-1.463,-2.114,123
0.067,-0.059,1.055,-0.341,-0.096,-2.218,123
0.071,-0.122,1.028,-2.122,1.199,-1.389,123
0.070,-0.068,1.026,-2.751,2.709,1.547,123
0.075,-0.086,0.977,-2.576,3.069,0.269,123
0.085,-0.080,0.979,-2.332,3.357,0.476,123
0.095,-0.089,0.946,-1.564,4.004,0.511,123
0.097,-0.070,0.962,0.706,0.443,-0.111,123
0.096,-0.074,0.969,-2.122,-0.887,4.137,123
0.087,-0.010,1.007,-1.703,1.558,-1.044,123
0.090,-0.057,0.985,-1.773,0.299,-3.358,123
0.084,-0.056,0.973,-1.284,1.019,-3.185,123
0.085,-0.110,0.985,-0.306,-1.643,-2.045,123
0.086,-0.092,1.001,1.998,0.156,-0.802,123
0.092,-0.092,1.002,0.462,-1.139,1.236,123
0.091,-0.076,0.978,-1.110,1.271,0.614,123
0.090,-0.067,0.969,-0.132,1.450,2.479,123
0.083,-0.031,1.000,0.497,-1.283,2.099,123
0.071,-0.032,0.994,2.103,-0.096,-0.836,123
0.067,-0.070,1.019,1.475,-1.355,-0.802,123
0.070,-0.091,1.009,-1.354,0.048,-0.664,123
0.060,-2.553,1.116,-104.089,72.951,209.618,124
-0.211,-2.682,0.390,-133.702,53.961,396.343,124
-1.161,-2.388,-0.090,-104.369,24.109,613.118,124
-2.230,-1.888,-0.627,-148.368,-43.651,769.723,124
-2.785,0.195,-0.692,-132.549,-52.355,816.629,124
-2.655,1.881,0.681,-103.845,-80.877,693.907,124
-2.601,2.514,1.010,-92.740,-31.243,623.376,124
-1.894,3.224,0.743,-43.922,-42.572,383.805,124
-1.317,2.265,1.545,-44.690,-67.713,167.686,124
-0.977,0.950,1.299,-23.982,-24.553,60.749,124
-0.662,0.649,1.078,0.287,23.210,28.592,124
-0.432,0.734,1.197,8.144,31.230,-7.123,124
-0.254,0.427,0.947,16.176,34.935,-52.889,124
-0.114,-0.198,0.884,28.817,47.056,-45.359,124
-0.004,-0.340,0.670,16.630,-0.708,-8.297,124
-0.040,-0.036,0.811,1.440,-30.308,9.767,124
-0.193,0.186,1.251,-2.297,-19.734,9.318,124
-0.262,0.404,1.177,13.871,2.170,-15.931,124
-0.275,0.409,0.968,26.373,19.074,-23.391,124
-0.235,0.004,0.975,4.059,7.133,-18.452,124
-0.208,0.221,0.949,-4.706,3.968,-9.610,124
-0.172,0.514,1.108,3.116,20.548,-17.450,124
-0.155,0.302,0.875,15.897,23.749,-31.612,124
-0.121,0.242,0.843,30.493,20.836,-31.681,124
-0.080,0.178,0.929,19.354,7.493,-30.334,124
-0.125,0.180,0.882,8.947,7.349,-33.753,124
-0.120,0.258,0.901,9.332,10.442,-32.510,124
-0.125,0.214,0.982,14.570,5.694,-36.102,124
-0.126,0.262,0.987,20.087,0.443,-37.449,124
-0.192,-0.020,0.960,6.154,1.235,-41.663,124
-0.196,0.054,1.074,-3.868,-1.715,-20.352,124
-0.160,0.279,1.107,-0.586,4.436,-20.455,124
-0.157,0.391,1.015,10.379,18.319,-34.202,124
-0.170,0.455,0.741,15.373,4.184,-59.900,124
-0.210,0.294,0.892,4.862,-17.000,-66.256,124
-0.218,0.005,0.986,-18.116,-29.481,-59.831,124
-0.224,0.348,1.200,-10.294,-12.217,-45.704,124
-0.234,0.281,1.121,11.217,12.060,-56.964,124
-0.224,0.441,0.928,19.179,14.614,-67.879,124
-0.238,0.507,0.920,19.493,6.126,-91.090,124
-0.210,0.224,0.954,6.084,-2.650,-108.809,124
-0.201,0.006,0.960,-12.773,-1.571,-101.798,124
-0.176,0.136,1.073,-1.110,0.803,-91.574,124
-0.167,0.443,1.007,21.065,22.311,-98.965,124
-0.264,0.334,0.786,34.684,17.491,-123.558,124
-0.176,0.152,0.932,35.207,-3.405,-116.339,124
-0.123,0.409,0.959,31.122,-2.758,-123.075,124
-0.206,0.470,0.971,34.754,-0.348,-156.026,124
-0.209,0.158,1.055,48.233,11.737,-159.964,124
-0.180,-0.186,0.631,74.039,17.204,-156.751,124
-0.031,-0.204,0.791,65.972,-1.535,-120.277,124
-0.030,-0.100,1.055,25.639,5.155,-98.067,124
-0.018,0.267,0.909,17.852,8.140,-111.642,124
0.034,0.331,1.126,27.769,17.419,-128.221,124
-0.077,-0.064,0.826,37.128,15.549,-140.759,124
-0.009,-0.449,1.204,27.560,-5.995,-96.340,124
0.020,0.093,1.047,24.347,6.737,-78.207,124
0.022,0.070,1.104,5.560,18.498,-94.924,124
0.026,0.180,1.130,-15.078,23.570,-116.892,124
0.004,-0.022,0.979,-3.414,24.253,-124.733,124
0.036,-0.199,0.975,13.871,13.067,-103.559,124
0.072,-0.008,1.054,21.554,10.730,-77.689,124
0.070,0.288,0.997,30.773,20.441,-90.848,124
0.034,0.224,0.992,28.817,23.893,-118.170,124
0.018,-0.404,0.740,20.820,11.845,-138.549,124
0.104,-0.443,0.867,26.757,-29.553,-74.718,124
0.161,-0.018,0.951,49.664,-7.973,-62.629,124
0.133,0.011,0.926,44.357,-3.837,-72.024,124
0.080,0.114,0.969,42.331,2.170,-87.187,124
0.069,-0.075,0.797,42.052,11.089,-110.433,124
0.086,-0.424,0.937,32.938,-0.132,-90.952,124
0.166,-0.460,0.978,32.414,2.170,-67.085,124
0.186,-0.359,0.779,35.277,8.823,-50.609,124
0.205,-0.202,0.837,27.246,2.637,-46.395,124
0.232,-0.174,0.931,12.195,12.420,-66.428,124
0.088,-0.641,1.043,3.675,3.536,-53.821,124
0.058,-0.458,1.052,-0.446,2.421,-19.039,124
0.053,-0.193,0.991,4.373,9.003,-7.468,124
0.055,-0.209,0.968,-5.754,-2.038,-12.649,124
0.051,-0.243,0.992,-16.614,7.277,-13.858,124
0.088,-0.278,0.969,-26.531,3.968,-9.402,124
0.109,-0.245,0.968,-20.176,0.983,4.172,124
0.080,0.003,1.005,-1.808,-0.492,12.911,124
0.060,-0.068,1.105,1.475,1.630,2.928,124
0.061,-0.106,0.990,-2.262,9.795,0.649,124
0.065,-0.137,1.072,-6.592,2.961,14.120,124
0.076,-0.059,0.967,-1.494,5.335,10.009,124
0.084,-0.026,0.942,4.233,0.839,13.567,124
0.083,-0.064,0.948,14.709,-1.715,9.077,124
0.092,-0.108,1.015,14.325,-4.484,5.761,124
0.072,-0.124,1.007,6.852,-0.060,3.067,124
0.078,-0.075,0.975,0.008,4.651,5.139,124
0.080,-0.081,0.979,-3.449,5.622,1.340,124
0.079,-0.101,0.945,-2.192,6.558,-2.045,124
0.087,-0.095,0.915,0.392,4.040,-6.501,124
0.086,-0.099,0.972,0.671,-2.254,-0.767,124
0.084,-0.095,1.028,1.405,0.335,0.580,124
0.081,-0.039,1.014,-0.865,2.745,0.372,124
0.069,-0.082,0.930,-3.729,-0.492,-7.365,124
0.078,-0.143,0.987,-4.602,-0.528,-6.708,124
0.103,-0.194,0.917,0.636,-0.168,-2.909,124
0.108,-0.192,0.938,14.535,-5.815,5.519,124
0.097,-0.127,0.981,25.360,-9.304,13.429,124
0.073,0.029,0.960,26.408,-4.808,5.933,124
0.042,-0.097,0.994,9.716,-5.995,-5.810,124
0.033,-0.299,1.037,-19.722,-19.122,-2.874,124
0.068,-0.217,1.060,-22.376,-10.490,12.531,124
0.048,-0.056,1.001,-12.284,-10.347,15.674,124
0.038,0.049,1.101,-3.170,-6.786,0.407,124
0.030,0.131,1.137,-0.167,13.247,-17.830,124
0.068,-0.133,1.054,-8.198,20.009,-29.712,124
0.061,-0.350,0.985,-22.865,21.915,-18.625,124
0.097,-0.218,0.866,-23.982,21.915,-1.942,124
0.103,-0.165,0.833,-15.427,3.608,17.021,124
0.091,0.004,0.944,5.246,0.587,8.110,124
0.092,-0.055,0.988,4.862,0.551,-0.629,124
0.107,-0.181,0.971,-2.576,1.882,-6.156,124
0.114,-0.144,0.937,-3.798,0.515,2.307,124
0.094,-0.052,0.975,0.986,0.156,4.517,124
0.074,-0.023,0.976,6.049,-3.333,1.236,124
0.071,-0.026,1.005,6.259,-0.492,-5.534,124
0.077,-0.167,0.969,1.719,0.803,-7.261,124
0.097,-0.166,0.927,-0.551,1.630,0.372,124
0.097,-0.116,0.949,0.916,-2.578,6.210,124
0.084,-0.114,0.967,1.195,-1.679,4.794,124
0.065,0.042,1.032,4.059,-2.578,2.652,124
0.083,-0.137,0.985,2.906,-1.607,-5.258,124
0.072,-0.106,1.008,1.614,-0.744,0.822,124
0.087,-0.123,0.987,0.776,1.486,-1.251,124
0.080,-0.091,0.992,0.532,-0.204,1.340,124
0.085,-0.118,0.977,2.103,-0.600,-0.526,124
0.075,-0.041,1.026,3.255,-2.650,2.652,124
0.075,-0.115,1.002,1.649,0.839,-3.392,124
0.061,-0.064,1.017,2.836,1.271,-1.458,124
0.069,-0.158,1.014,-1.633,0.623,-0.975,124
0.071,-0.074,0.979,-1.948,3.788,1.236,124
0.086,-0.106,0.991,-1.249,2.062,-3.531,124
0.095,-0.113,0.963,1.998,2.961,-0.007,124
0.089,-0.097,0.984,3.919,1.558,-0.629,124
0.065,-0.041,1.017,4.827,1.954,0.027,124
0.076,-0.108,1.007,2.313,2.637,-4.947,124
0.082,-0.152,0.986,1.300,4.148,-3.185,124
0.088,-0.154,0.927,0.986,2.026,0.062,124
0.087,-0.117,0.971,0.287,-1.355,2.687,124
0.093,-0.086,0.980,1.230,-1.355,2.549,124
0.101,-0.107,0.958,2.732,0.911,0.752,124
0.102,-0.114,0.933,2.906,0.659,-1.113,124
0.105,-0.135,0.933,3.640,-2.038,1.201,124
0.088,-0.110,0.943,0.322,-1.319,2.272,124
0.095,-0.089,0.946,-0.167,-3.405,2.341,124
0.093,-0.098,0.991,1.963,-6.678,1.650,124
0.083,-0.102,1.022,2.382,-8.153,0.683,124
0.046,-0.104,1.047,3.046,4.076,-2.736,124
0.060,-0.068,1.120,1.230,1.882,-2.494,124
0.042,-0.138,1.033,-1.249,5.551,-2.909,124
0.049,-0.078,1.003,-3.344,4.508,-0.491,124
0.075,-0.093,0.986,-2.821,1.271,0.338,124
0.082,-0.096,0.966,-1.773,1.846,0.269,124
0.085,-0.111,0.959,-1.354,1.882,0.580,124
0.095,-0.104,0.963,-1.773,-0.384,0.994,124
0.091,-0.154,0.943,1.998,0.947,-1.424,124
0.074,-0.069,0.979,2.173,-2.038,1.512,124
0.070,-0.090,1.018,0.182,-1.859,-1.251,124
0.079,-0.105,1.014,0.357,0.156,-3.600,124
0.079,-0.133,0.967,1.824,1.163,-1.285,124
0.069,-0.157,0.972,2.592,0.192,1.443,124
0.086,-0.086,1.001,1.719,-1.894,3.274,124
0.087,-0.094,0.984,-0.097,-0.923,0.891,124
0.089,-0.086,0.965,1.754,0.803,-0.215,124
0.089,-0.140,0.968,1.090,0.731,-1.009,124
0.095,-0.125,0.959,1.579,-1.427,0.683,124
0.092,-0.125,0.963,-1.110,-2.470,0.303,124
0.091,-0.099,0.995,-0.341,-3.225,2.099,124
0.071,-0.118,0.996,-0.691,-2.362,1.823,124
0.066,-0.066,1.010,-0.306,-2.074,0.787,124
0.058,-0.091,0.995,0.043,-1.535,-0.871,124
0.064,-0.086,1.002,1.335,0.335,-0.456,124
0.065,-0.096,1.008,0.008,0.875,-1.251,124
0.065,-0.125,0.993,1.335,1.378,-2.391,124
0.063,-0.123,1.025,2.662,0.299,-0.180,124
0.073,-0.084,0.996,0.567,2.386,-0.077,124
0.083,-0.115,0.985,-0.341,2.925,-3.738,124
0.090,-0.119,0.990,1.544,2.853,-2.840,124
0.078,-0.112,0.988,3.605,1.342,0.027,124
0.075,-0.119,0.998,3.046,2.421,-0.526,124
0.082,-0.132,0.973,0.113,1.882,0.062,124
0.086,-0.101,0.960,1.684,3.644,-0.077,124
0.093,-0.143,0.932,2.348,0.443,-1.562,124
0.100,-0.143,0.967,1.824,-1.966,1.305,124
0.091,-0.105,0.966,1.509,-6.606,3.861,124
0.084,-0.077,0.980,0.881,-4.017,2.341,124
0.073,-0.092,0.999,-1.040,-1.751,-0.353,124
0.074,-0.088,0.968,0.916,-2.614,-1.700,124
0.069,-0.106,1.052,1.579,-3.693,-0.906,124
0.066,-0.130,1.021,1.929,2.134,-2.287,124
0.066,-0.109,0.989,2.068,2.350,-0.353,124
0.073,-0.107,0.977,-0.516,2.565,-1.458,124
0.071,-0.119,0.959,-0.376,1.378,-1.251,124
0.066,-0.098,0.997,1.230,0.803,-1.493,124
0.066,-0.122,1.014,0.881,0.299,-1.458,124
