ACC-X,ACC-Y,ACC-Z,GYRO-X,GYRO-Y,GYRO-Z,TEST
-0.353,-0.307,-0.799,-11.760,-2.074,-0.526,46
-0.358,-0.281,-0.913,-10.678,3.321,-2.080,46
-0.361,-0.181,-0.858,-7.500,-1.283,-0.802,46
-0.357,-0.274,-0.963,-12.633,-0.636,-9.817,46
-0.340,-0.376,-0.926,-23.179,-15.238,-10.300,46
-0.330,-0.389,-0.793,-34.633,-20.489,-4.774,46
-0.335,-0.375,-0.812,-7.675,-2.938,-1.458,46
-0.337,-0.389,-0.912,16.036,3.069,0.131,46
-0.336,-0.339,-0.919,20.436,1.882,2.169,46
-0.344,-0.334,-0.909,7.586,-0.744,-1.804,46
-0.349,-0.454,-0.983,-2.157,-4.268,-2.702,46
-0.334,-0.426,-0.905,-2.297,-20.957,7.211,46
-0.343,-0.372,-0.768,2.941,-21.029,10.527,46
-0.338,-0.299,-0.870,34.509,4.004,13.014,46
-0.346,-0.221,-0.933,34.858,-0.744,7.902,46
-0.342,-0.169,-0.856,45.439,5.191,-3.531,46
-0.357,-0.286,-0.994,55.252,9.435,-9.472,46
-0.347,-0.236,-0.951,61.398,3.896,-8.988,46
-0.346,-0.120,-0.860,80.953,3.536,-13.720,46
-0.344,-0.161,-0.877,97.889,21.484,-24.773,46
-0.363,-0.305,-1.025,86.610,11.665,-18.003,46
-0.345,-0.144,-0.888,70.931,-2.506,-6.916,46
-0.349,-0.087,-0.952,70.302,13.391,-16.483,46
-0.357,-0.128,-0.959,81.966,3.393,-19.626,46
-0.367,-0.116,-0.889,106.899,3.608,-19.454,46
-0.352,-0.144,-1.001,121.426,18.426,-19.108,46
-0.374,-0.167,-0.961,81.058,-2.722,-8.297,46
-0.365,0.192,-0.787,86.994,-2.326,3.412,46
-0.370,0.161,-0.871,120.553,11.233,-24.358,46
-0.351,-0.010,-0.868,150.654,9.327,-30.299,46
-0.333,-0.086,-0.939,174.469,16.448,-19.246,46
-0.344,-0.109,-0.988,136.686,7.241,-4.290,46
-0.357,0.110,-0.834,108.505,-5.275,18.817,46
-0.357,0.357,-0.791,120.448,6.018,12.565,46
-0.373,0.338,-0.870,149.466,11.845,1.063,46
-0.371,0.298,-0.947,182.850,11.125,-2.874,46
-0.383,0.284,-0.974,192.768,-0.851,-1.424,46
-0.370,0.387,-0.791,183.968,-7.901,0.787,46
-0.392,0.450,-0.784,153.238,5.371,4.655,46
-0.381,0.633,-0.656,155.089,3.429,-1.631,46
-0.370,0.610,-0.531,154.076,27.598,-15.067,46
-0.377,0.559,-1.132,189.555,61.442,-13.513,46
-0.393,0.700,-0.996,180.266,-19.770,-17.278,46
-0.373,0.636,-0.484,148.803,-21.676,-31.715,46
-0.367,0.538,-0.577,126.489,12.168,-19.834,46
-0.390,0.676,-0.595,118.038,7.385,-1.596,46
-0.386,0.799,-0.817,129.981,-0.132,-5.223,46
-0.385,0.893,-0.621,124.359,-40.486,-13.202,46
-0.365,0.777,-0.314,132.286,-28.186,-30.956,46
-0.399,0.638,-0.441,157.708,-2.290,-22.942,46
-0.348,0.700,-0.588,159.698,-8.980,-5.776,46
-0.342,0.845,-0.428,128.479,-24.481,3.550,46
-0.333,0.879,-0.288,99.915,-20.165,-7.330,46
-0.343,0.876,-0.312,110.565,-10.203,-6.708,46
-0.334,0.888,-0.319,119.889,-9.879,-12.580,46
-0.319,0.850,-0.304,138.187,-5.419,-10.611,46
-0.328,0.863,-0.335,132.390,-7.721,-4.601,46
-0.322,0.912,-0.264,108.086,-20.201,-3.600,46
-0.341,0.977,-0.143,100.229,-17.396,-3.634,46
-0.333,0.946,-0.084,96.423,-6.139,-16.034,46
-0.325,0.869,-0.071,95.445,-5.743,-13.547,46
-0.328,0.936,-0.134,115.175,6.342,-0.871,46
-0.325,1.066,-0.359,122.962,-7.469,3.792,46
-0.317,1.153,-0.021,93.315,-34.120,-8.332,46
-0.305,1.017,0.071,100.159,-13.620,-25.464,46
-0.312,0.947,0.065,98.692,-5.851,-20.144,46
-0.303,0.989,0.084,120.308,6.881,-16.587,46
-0.290,1.053,-0.063,139.305,1.594,-8.228,46
-0.307,1.260,0.189,179.358,-1.894,-27.018,46
-0.288,1.101,0.198,240.748,31.195,-61.178,46
-0.263,0.689,0.140,249.338,32.094,-68.052,46
-0.245,0.621,0.348,218.294,8.788,-43.666,46
-0.239,0.909,0.605,243.576,33.388,-22.355,46
-0.197,0.917,0.426,224.126,43.855,-31.025,46
-0.190,0.809,0.520,186.831,26.087,-35.411,46
-0.185,0.830,0.584,199.193,34.431,-35.998,46
-0.162,0.690,0.491,197.447,29.001,-38.520,46
-0.152,0.656,0.664,207.434,17.204,-27.605,46
-0.162,0.693,0.677,216.269,28.317,-26.742,46
-0.156,0.619,0.736,192.383,12.312,-28.089,46
-0.141,0.504,0.754,157.882,18.139,-28.469,46
-0.112,0.414,0.800,116.921,7.493,-21.526,46
-0.114,0.451,0.902,90.032,14.470,-15.240,46
-0.124,0.403,0.756,89.962,9.615,-15.136,46
-0.101,0.505,0.901,107.946,3.285,-8.539,46
-0.099,0.409,0.789,100.194,13.211,-21.077,46
-0.088,0.406,0.915,87.413,7.709,-16.794,46
-0.082,0.437,0.925,64.331,15.046,-20.628,46
-0.080,0.341,0.851,60.560,18.067,-26.258,46
-0.067,0.225,0.886,58.918,6.162,-19.108,46
-0.074,0.311,0.980,88.950,8.895,-5.879,46
-0.047,0.228,0.883,93.070,18.391,-15.205,46
-0.033,0.152,0.914,90.486,17.671,-2.943,46
-0.035,0.332,1.197,59.966,-10.958,19.888,46
-0.048,0.505,1.656,23.265,26.735,5.726,46
-0.060,0.299,0.983,23.090,73.095,-13.789,46
-0.026,0.277,0.673,41.947,41.229,-17.934,46
-0.018,0.198,0.932,58.185,24.936,-21.975,46
0.004,0.043,0.891,64.261,27.634,-8.677,46
0.029,0.076,0.987,42.890,10.766,1.581,46
0.048,0.008,1.035,12.160,13.139,-0.180,46
0.040,0.029,0.881,-2.856,3.500,12.151,46
0.030,0.258,0.990,3.500,-8.872,16.434,46
-0.050,0.261,0.996,11.322,6.198,4.621,46
0.000,0.276,0.884,23.265,10.981,1.236,46
0.011,0.166,0.962,25.185,4.220,-2.218,46
0.033,0.069,0.990,18.411,8.284,-3.116,46
0.033,0.019,0.993,4.408,1.199,6.003,46
0.027,0.121,1.045,-6.068,-1.859,6.141,46
0.010,0.152,0.979,-7.465,-1.859,5.415,46
0.003,0.176,1.008,7.516,3.429,-1.942,46
0.017,0.071,0.949,13.976,5.622,-2.184,46
0.033,0.108,0.981,11.217,0.515,0.165,46
0.036,0.082,1.028,4.827,1.702,0.787,46
0.026,0.122,0.958,-2.122,1.091,3.585,46
0.014,0.181,0.980,-6.662,-4.772,1.823,46
-0.000,0.242,1.061,0.602,-0.528,-0.249,46
-0.011,0.164,0.959,4.303,11.017,-7.641,46
0.014,0.139,0.964,18.201,6.665,-5.085,46
0.004,0.106,0.937,23.020,2.745,-1.493,46
0.020,0.130,0.970,13.068,-6.606,-4.325,46
0.022,0.086,0.975,6.363,-8.117,-2.978,46
0.024,0.051,0.937,-9.455,-13.763,-1.355,46
0.024,0.117,1.029,-11.446,-11.426,3.067,46
0.013,0.202,1.021,4.408,1.486,-3.669,46
0.014,0.133,0.955,7.516,-0.816,-9.264,46
0.024,0.126,1.001,9.576,-5.131,-9.057,46
0.018,0.042,0.890,8.179,-7.325,-9.195,46
0.030,0.070,1.043,5.735,-15.094,-3.600,46
0.021,0.049,0.986,3.640,-5.743,1.478,46
0.026,0.106,0.969,1.509,-6.139,2.479,46
0.012,0.093,1.000,1.684,-4.556,0.545,46
0.000,0.053,0.889,2.557,-4.124,-0.422,46
0.002,0.024,0.967,-2.681,-26.927,-0.180,46
-0.017,0.033,1.000,-5.859,-25.884,4.068,46
-0.028,0.075,0.976,-17.801,-42.285,13.118,46
-0.062,0.184,1.040,-22.411,-31.711,16.330,46
-0.066,0.243,1.001,-12.284,-19.518,8.110,46
-0.065,0.196,1.030,-7.570,-10.059,-1.769,46
-0.066,0.160,0.937,2.382,-8.800,-6.950,46
-0.057,0.098,0.980,2.417,-22.215,-12.097,46
-0.066,0.056,0.965,1.963,-17.000,-5.085,46
-0.066,0.242,1.106,-4.252,-21.244,8.006,46
-0.066,0.115,1.043,12.824,27.274,-14.653,46
-0.060,0.015,1.059,3.535,27.202,-7.744,46
-0.048,0.022,0.971,9.541,43.963,-4.360,46
-0.056,-0.025,0.804,-5.859,21.699,0.752,46
-0.026,0.104,1.081,-8.303,3.357,11.218,46
-0.024,0.210,1.041,-5.370,19.865,5.450,46
-0.018,0.168,0.932,-8.233,10.442,5.243,46
-0.023,0.200,1.024,0.916,9.255,5.692,46
-0.008,0.200,0.934,11.252,6.594,5.070,46
-0.026,0.129,0.993,9.646,2.601,1.132,46
-0.028,0.182,0.962,11.008,-0.096,4.794,46
-0.035,0.178,1.049,12.963,-4.844,-0.318,46
-0.038,0.117,1.020,22.985,7.241,-2.322,46
-0.038,0.092,0.875,19.458,-0.060,5.450,46
-0.034,0.159,1.094,13.592,-5.095,2.065,46
-0.039,0.098,1.024,11.532,5.155,-0.733,46
-0.040,0.081,0.963,20.506,5.730,0.925,46
-0.004,0.064,0.885,20.716,-0.816,-4.843,46
-0.002,0.025,1.117,17.154,-1.679,1.512,46
0.039,-0.284,1.371,-487.653,-122.418,15.847,47
-0.055,0.382,1.415,-815.973,-71.813,57.329,47
-0.075,0.811,1.279,-1146.214,-46.385,47.727,47
-0.209,1.284,0.757,-1146.668,-44.191,33.877,47
-0.168,1.544,0.851,-1146.668,-36.027,-33.684,47
-0.234,0.366,0.265,-1139.823,-11.210,-86.531,47
-0.224,-0.694,-0.667,-845.166,45.293,-82.835,47
-0.198,-1.420,-0.613,-605.614,97.480,-43.632,47
-0.337,-1.369,-1.444,-441.000,187.720,54.221,47
-0.483,-0.453,-1.527,-362.185,135.245,152.074,47
-0.639,0.663,-1.657,-306.627,137.619,151.314,47
-0.573,0.899,-1.548,-311.690,57.414,73.529,47
-0.458,0.231,-1.273,-313.750,25.476,16.261,47
-0.368,0.192,-0.884,-278.516,21.771,9.249,47
-0.331,-0.070,-1.048,-237.939,38.819,-0.111,47
-0.241,-0.230,-0.920,-210.771,29.972,-0.526,47
-0.237,-0.293,-0.928,-166.597,22.670,16.676,47
-0.246,-0.211,-0.924,-123.714,20.944,13.809,47
-0.288,-0.448,-0.793,-153.920,-31.315,-9.333,47
-0.323,-0.097,-0.846,-142.921,-43.543,-14.238,47
-0.275,-0.279,-0.721,-103.077,-40.954,-6.121,47
-0.244,-0.427,-0.856,-47.868,-11.282,2.410,47
-0.267,-0.424,-0.775,-19.024,-10.490,12.703,47
-0.286,-0.536,-0.759,17.189,5.371,11.771,47
-0.271,-0.517,-0.853,29.341,7.673,14.050,47
-0.293,-0.473,-0.843,32.833,1.378,18.990,47
-0.314,-0.341,-0.702,33.671,-3.189,22.547,47
-0.291,-0.348,-0.750,21.065,3.500,2.721,47
-0.289,-0.532,-0.814,7.865,-3.837,-2.356,47
-0.247,-0.637,-0.915,1.090,-17.792,11.115,47
-0.246,-0.530,-0.856,9.192,-13.116,4.241,47
-0.238,-0.537,-0.896,17.608,-7.793,1.098,47
-0.241,-0.459,-0.907,30.877,1.522,1.201,47
-0.252,-0.476,-0.957,39.677,9.687,4.932,47
-0.259,-0.439,-0.879,45.020,7.709,7.902,47
-0.249,-0.490,-0.928,53.506,5.479,2.652,47
-0.254,-0.425,-0.766,57.766,-0.780,4.552,47
-0.237,-0.364,-0.766,80.394,15.765,3.688,47
-0.283,-0.257,-0.834,71.559,17.455,-0.940,47
-0.311,-0.216,-0.845,74.039,22.023,-22.390,47
-0.326,-0.387,-0.932,75.715,13.319,-21.319,47
-0.335,-0.373,-0.829,64.575,-1.823,-1.355,47
-0.345,-0.208,-0.821,64.506,7.601,-0.387,47
-0.337,-0.100,-0.953,69.534,9.039,-6.087,47
-0.340,-0.012,-0.952,74.877,14.290,-18.556,47
-0.325,-0.039,-0.936,91.045,15.765,-40.074,47
-0.319,-0.341,-1.103,91.813,20.836,-44.012,47
-0.312,-0.443,-0.948,46.906,-20.273,-16.207,47
-0.308,-0.172,-0.687,35.173,-4.124,-0.560,47
-0.326,-0.048,-0.915,52.249,8.752,-5.154,47
-0.321,-0.007,-0.858,54.518,3.429,-14.929,47
-0.314,-0.014,-0.895,73.969,28.605,-28.572,47
-0.359,-0.065,-0.957,96.213,36.877,-32.441,47
-0.349,-0.033,-1.137,95.515,43.207,-31.543,47
-0.366,-0.113,-1.015,73.026,8.680,-22.113,47
-0.365,0.036,-0.944,91.918,15.585,-10.231,47
-0.365,0.201,-0.983,118.772,8.464,-14.514,47
-0.276,0.396,-0.901,164.482,17.995,-30.610,47
-0.413,0.400,-0.935,185.784,37.057,-57.759,47
-0.396,0.152,-1.029,164.028,38.388,-68.984,47
-0.390,0.120,-1.029,146.114,20.477,-50.229,47
-0.383,0.299,-0.916,162.946,0.335,-39.211,47
-0.338,0.273,-0.943,168.044,6.701,-37.553,47
-0.365,0.203,-0.994,129.737,-3.945,-9.679,47
-0.358,0.358,-0.752,60.315,-19.446,-1.320,47
-0.359,0.635,-0.748,60.141,-4.700,-2.563,47
-0.358,0.639,-0.786,91.150,-9.375,-28.192,47
-0.349,0.528,-0.717,143.530,-3.657,-43.010,47
-0.328,0.462,-0.808,171.536,9.507,-38.036,47
-0.309,0.421,-0.830,151.073,7.097,-29.885,47
-0.328,0.416,-0.747,127.257,5.658,-9.230,47
-0.361,0.607,-0.695,109.343,-1.067,1.927,47
-0.338,0.750,-0.668,101.765,-14.483,-5.914,47
-0.321,0.738,-0.469,112.870,-8.728,-13.444,47
-0.322,0.777,-0.609,133.194,13.139,-25.878,47
-0.315,0.615,-0.558,123.206,10.334,-24.289,47
-0.312,0.600,-0.420,117.270,13.355,-8.263,47
-0.326,0.753,-0.400,123.660,27.454,2.963,47
-0.337,0.966,-0.786,148.768,33.712,2.445,47
-0.337,0.952,-0.814,124.918,-19.266,-19.834,47
-0.300,0.831,-0.225,124.045,-31.351,-29.159,47
-0.313,0.752,-0.225,164.203,7.709,-23.909,47
-0.308,0.813,-0.316,185.015,7.097,-13.789,47
-0.291,0.925,0.001,184.945,4.004,-14.618,47
-0.322,1.007,-0.016,209.948,53.458,-13.547,47
-0.330,1.105,-0.691,199.437,36.518,-18.521,47
-0.289,1.021,-0.203,127.152,-31.423,-36.655,47
-0.289,0.875,0.152,138.921,0.156,-33.650,47
-0.267,0.946,-0.031,155.473,17.671,-21.802,47
-0.270,1.037,0.140,152.051,5.551,-30.472,47
-0.294,1.024,-0.062,161.863,29.252,-31.577,47
-0.261,1.043,-0.309,138.746,-11.785,-34.962,47
-0.227,1.013,0.331,115.489,-43.508,-48.329,47
-0.227,0.879,0.293,149.641,-4.844,-43.701,47
-0.219,0.964,0.270,162.631,-8.368,-39.971,47
-0.182,1.014,0.529,179.288,-5.203,-47.017,47
-0.194,0.966,0.526,200.939,31.302,-49.331,47
-0.176,0.913,0.316,188.717,37.237,-51.438,47
-0.156,0.870,0.365,181.418,20.584,-52.267,47
-0.132,0.836,0.460,174.155,15.873,-51.887,47
-0.135,0.823,0.497,174.853,10.622,-48.398,47
-0.137,0.860,0.627,201.637,10.981,-42.216,47
-0.112,0.832,0.520,206.456,19.362,-49.366,47
-0.105,0.637,0.629,179.638,0.407,-56.550,47
-0.088,0.673,0.706,169.546,7.529,-44.115,47
-0.087,0.649,0.619,141.260,1.307,-53.200,47
-0.079,0.517,0.727,119.889,-11.282,-49.780,47
-0.048,0.508,0.765,110.705,-12.720,-46.499,47
-0.027,0.568,0.945,123.730,7.133,-46.948,47
-0.029,0.655,0.926,106.270,4.903,-35.411,47
-0.002,0.715,1.089,69.115,18.211,-39.280,47
-0.019,0.539,0.883,67.613,31.338,-31.819,47
-0.008,0.519,0.719,64.785,-0.204,-27.018,47
0.010,0.434,0.905,76.134,-10.275,-20.041,47
0.004,0.509,0.906,103.302,3.716,-21.941,47
0.043,0.411,0.621,115.384,12.708,-37.933,47
0.009,0.233,0.796,108.889,-11.318,-31.854,47
0.024,0.196,1.035,93.908,-5.743,-21.733,47
0.011,0.077,1.051,66.601,-2.182,-13.202,47
0.018,0.170,1.076,49.699,2.386,6.417,47
0.038,0.228,0.968,42.401,9.795,-0.733,47
0.052,0.112,0.879,38.839,-1.607,-5.189,47
0.068,0.079,0.937,33.531,-11.929,-0.491,47
0.062,0.105,0.987,18.131,-9.232,8.144,47
0.047,0.223,1.013,-8.897,0.479,15.674,47
0.029,0.278,0.987,-27.509,0.012,14.569,47
-0.006,0.347,1.033,-28.697,17.527,13.947,47
-0.023,0.412,1.013,-19.652,11.809,12.807,47
-0.024,0.375,0.875,-3.379,19.973,2.341,47
-0.003,0.327,0.963,2.976,-1.211,-2.080,47
0.002,0.227,1.004,8.459,10.981,-6.259,47
0.016,0.261,0.972,11.078,5.694,1.685,47
0.030,0.231,1.001,16.909,13.751,-5.465,47
0.042,0.218,0.897,21.274,10.118,1.201,47
0.062,0.358,0.913,28.084,0.695,4.759,47
0.064,0.441,0.923,31.890,-7.325,-3.254,47
0.054,0.343,1.012,33.985,-6.354,-17.692,47
0.037,0.147,0.943,36.220,-1.211,-24.186,47
0.038,-0.040,0.968,30.423,-2.758,-18.970,47
0.039,0.061,1.038,21.414,0.120,-7.917,47
0.046,0.072,0.945,19.249,0.228,-4.567,47
0.041,0.118,1.008,12.719,-4.772,1.961,47
0.053,0.243,0.969,15.233,-3.477,-1.596,47
0.049,0.152,0.998,6.294,-4.484,-9.126,47
0.037,0.119,0.960,0.881,-1.463,-8.021,47
0.043,0.116,1.023,16.874,-2.146,-3.738,47
0.042,0.090,0.950,26.408,-8.404,0.338,47
0.042,0.179,1.040,18.725,1.450,4.966,47
0.035,0.205,0.932,9.262,5.622,1.858,47
0.032,0.250,0.951,2.208,-3.585,-2.529,47
0.034,0.229,0.969,14.919,3.249,-5.983,47
0.029,0.147,0.973,8.459,-4.844,-10.439,47
0.027,0.116,1.030,11.462,2.745,-9.264,47
0.020,0.056,0.820,5.770,1.378,-8.781,47
0.038,0.148,1.128,9.646,-3.837,-2.011,47
0.048,0.178,0.905,11.811,0.443,-5.776,47
0.055,0.189,1.079,8.214,-7.110,-12.822,47
0.054,0.136,0.959,19.947,6.773,-14.169,47
0.055,0.047,0.946,17.049,-4.304,-13.927,47
0.048,0.033,0.992,11.741,-1.823,-6.846,47
0.040,0.006,0.975,1.859,-2.758,-2.322,47
0.032,0.099,0.937,6.468,1.918,7.419,47
0.035,0.163,0.984,-1.878,-9.411,2.479,47
0.025,0.157,1.074,0.811,-3.009,-1.700,47
0.013,0.107,0.998,4.827,-0.636,-2.978,47
0.017,0.120,0.884,8.354,3.896,0.649,47
0.035,0.166,0.889,7.900,-17.288,-2.840,47
0.025,0.058,1.068,8.982,-11.929,-8.435,47
0.026,0.049,1.018,10.833,-11.390,-1.527,47
0.022,0.141,1.016,15.373,-7.110,2.376,47
0.023,0.183,1.010,12.335,-4.844,-2.460,47
0.013,0.056,0.987,8.633,-0.923,-6.017,47
0.011,0.037,0.955,3.465,-2.146,-1.493,47
0.011,0.008,0.998,-1.005,-4.520,0.234,47
0.011,0.059,1.010,-0.621,-3.117,5.415,47
0.018,0.117,1.037,-0.481,-3.657,2.169,47
0.015,0.143,0.975,4.548,9.003,1.961,47
0.016,0.189,1.003,2.103,-4.844,-3.911,47
0.007,0.034,0.988,1.544,8.967,-7.468,47
0.016,0.032,0.868,10.240,-5.131,4.379,47
0.010,0.065,1.056,11.636,-11.246,2.790,47
0.012,0.046,1.027,7.097,0.695,3.377,47
0.007,0.046,0.975,1.649,0.228,3.032,47
0.013,0.117,0.969,1.509,-3.369,6.935,47
0.017,0.131,1.012,4.338,-2.074,-2.529,47
0.007,0.047,0.994,6.747,-2.578,-1.631,47
0.006,0.098,1.017,2.208,0.156,-1.596,47
0.009,0.061,0.940,0.148,4.112,-1.182,47
0.011,0.055,0.985,0.811,-4.520,-1.251,47
0.011,0.037,1.085,5.141,0.335,0.338,47
0.006,0.031,0.927,0.322,1.199,3.688,47
0.000,0.088,1.025,-4.567,-3.909,3.792,47
-0.001,0.126,0.899,3.116,1.163,4.759,47
-0.002,0.077,1.034,2.173,-11.821,-1.458,47
-0.001,0.065,1.018,1.509,0.479,-0.698,47
0.002,0.047,0.990,-2.192,-1.930,-0.733,47
0.018,0.111,0.972,-1.633,-2.326,2.410,47
0.010,0.141,0.997,9.611,3.357,-3.634,47
0.011,0.022,0.974,15.652,-1.715,-5.016,47
0.005,0.046,1.005,9.576,2.565,-2.460,47
-0.341,0.680,1.168,-1006.044,-171.620,190.448,48
-0.405,1.719,0.516,-1146.668,-71.273,190.344,48
-0.577,2.595,-0.552,-1146.668,-146.767,184.472,48
-0.473,3.332,0.238,-1115.868,-261.140,23.445,48
-0.483,1.510,0.446,-936.937,-247.436,-210.082,48
-0.136,-1.092,-0.028,-835.144,-102.384,-197.060,48
0.025,-1.995,0.064,-504.834,13.463,13.878,48
-0.421,-1.177,-0.898,-297.652,162.579,224.021,48
-0.606,1.255,-2.007,-292.309,98.272,243.156,48
-0.500,1.128,-1.236,-431.047,-32.861,54.635,48
-0.443,0.335,-0.746,-363.267,11.233,25.069,48
-0.302,-0.049,-1.454,-307.081,5.515,21.822,48
-0.256,-0.405,-1.167,-307.779,-17.756,44.826,48
-0.109,3.543,-1.712,-321.223,-30.236,33.566,48
-0.249,-0.305,-1.006,-413.902,-116.627,-82.352,48
-0.204,0.150,-0.729,-419.978,-98.644,-125.665,48
-0.220,-0.263,-0.588,-354.956,-71.022,-101.591,48
-0.163,-0.362,-0.687,-238.183,-5.419,-76.998,48
-0.160,-0.755,-1.409,-121.794,8.788,-38.520,48
-0.180,-0.530,-0.454,-96.023,-46.709,-2.356,48
-0.221,-0.437,-0.292,-20.979,17.707,5.726,48
-0.216,-0.435,-0.524,30.458,43.999,11.287,48
-0.201,-0.566,-0.745,51.236,63.672,13.325,48
-0.202,-0.512,-0.954,48.163,40.114,20.682,48
-0.207,-0.554,-0.735,50.328,24.649,11.115,48
-0.225,-0.713,-0.755,66.706,24.613,19.231,48
-0.193,-0.715,-0.880,69.255,29.360,27.452,48
-0.212,-0.615,-0.886,32.588,11.485,27.107,48
-0.300,-0.534,-0.718,15.932,2.350,19.991,48
-0.238,-0.529,-0.702,22.741,7.996,12.220,48
-0.221,-0.679,-0.838,17.363,7.313,3.827,48
-0.223,-0.639,-0.783,2.976,-9.879,4.241,48
-0.218,-0.549,-0.713,4.548,-7.577,1.927,48
-0.224,-0.511,-0.753,21.204,-3.801,-1.389,48
-0.218,-0.440,-0.745,42.855,11.881,-4.912,48
-0.215,-0.455,-1.087,68.452,30.619,-14.583,48
-0.229,-0.649,-1.016,40.480,-2.110,-37.415,48
-0.231,-0.574,-0.723,55.741,4.831,-12.097,48
-0.224,-0.488,-0.833,85.388,20.728,-10.093,48
-0.216,-0.459,-0.863,101.661,22.922,-5.361,48
-0.252,-0.310,-0.902,101.905,37.489,-13.755,48
-0.310,-0.386,-0.981,94.816,20.405,-17.209,48
-0.325,-0.178,-0.764,76.518,-0.420,-19.419,48
-0.303,-0.340,-0.818,74.772,9.687,-29.470,48
-0.290,-0.463,-0.876,67.404,8.068,-19.868,48
-0.278,-0.270,-0.927,64.820,7.924,-8.435,48
-0.309,-0.295,-0.779,49.420,22.095,-22.839,48
-0.283,-0.087,-0.706,60.769,-7.218,-17.347,48
-0.305,-0.329,-0.976,72.293,8.500,-26.362,48
-0.287,-0.255,-0.957,64.366,-2.650,-12.062,48
-0.268,-0.271,-1.072,54.239,-6.354,-12.787,48
-0.260,-0.213,-0.959,42.471,-17.899,-10.266,48
-0.258,-0.173,-0.918,63.109,-4.592,-10.853,48
-0.261,-0.140,-1.041,87.832,3.177,-13.064,48
-0.276,-0.168,-1.056,93.245,-3.945,-13.893,48
-0.280,-0.029,-0.952,95.899,-2.290,-16.276,48
-0.285,-0.074,-1.047,102.883,-2.722,-17.934,48
-0.270,-0.077,-0.971,105.467,-7.685,-13.893,48
-0.267,-0.045,-0.932,114.546,-5.635,-7.399,48
-0.282,0.050,-0.894,125.930,-1.031,-7.157,48
-0.284,0.111,-0.920,127.187,5.443,-14.238,48
-0.247,0.199,-0.856,118.667,-1.355,-15.585,48
-0.283,0.227,-0.764,134.590,21.520,-22.804,48
-0.311,0.193,-0.848,151.632,33.532,-25.291,48
-0.300,0.050,-1.116,144.787,35.367,-24.704,48
-0.287,0.107,-0.934,74.353,-2.074,-5.085,48
-0.321,0.458,-0.713,60.071,0.120,-2.391,48
-0.330,0.670,-0.846,111.822,20.872,-26.604,48
-0.326,0.421,-0.966,117.305,13.391,-50.505,48
-0.304,0.210,-0.807,106.899,17.491,-42.907,48
-0.314,0.250,-1.007,84.829,20.620,-24.807,48
-0.305,0.322,-0.902,63.633,-4.736,-13.340,48
-0.309,0.417,-0.792,57.766,-9.915,-1.424,48
-0.300,0.585,-0.747,79.556,-1.283,-7.365,48
-0.310,0.475,-0.846,103.686,4.795,-18.936,48
-0.293,0.489,-0.826,108.365,6.054,-13.133,48
-0.297,0.521,-0.785,83.467,16.484,-17.450,48
-0.308,0.555,-0.718,65.518,7.960,-11.855,48
-0.315,0.619,-0.628,81.721,10.802,-16.138,48
-0.317,0.756,-0.742,121.426,10.766,-10.715,48
-0.299,0.744,-0.689,153.412,2.997,-29.850,48
-0.282,0.618,-0.802,174.644,15.190,-29.919,48
-0.315,0.525,-0.745,128.095,6.162,-13.236,48
-0.293,0.801,-0.667,76.413,-7.361,6.417,48
-0.288,0.965,-0.524,72.293,-9.052,-5.948,48
-0.284,0.955,-0.555,107.807,-5.923,-21.802,48
-0.288,0.814,-0.545,128.410,-8.512,-34.375,48
-0.266,0.737,-0.581,129.108,-2.362,-30.368,48
-0.258,0.771,-0.470,110.600,-11.497,-21.595,48
-0.254,0.914,-0.390,103.756,-3.081,-14.480,48
-0.244,0.919,-0.347,127.048,4.364,-28.676,48
-0.256,0.906,-0.395,141.959,-8.476,-25.084,48
-0.259,0.935,-0.389,154.146,-6.858,-26.224,48
-0.239,0.925,-0.391,162.666,-11.030,-29.643,48
-0.211,0.895,-0.200,146.079,-15.526,-32.786,48
-0.200,0.894,-0.136,146.114,-5.455,-29.678,48
-0.185,0.952,-0.123,155.333,-1.715,-24.531,48
-0.176,0.970,-0.165,159.419,-1.139,-24.876,48
-0.156,0.926,-0.192,138.606,-12.720,-19.868,48
-0.145,0.996,0.002,126.768,-24.266,-18.141,48
-0.170,1.008,0.083,127.187,-7.541,-21.595,48
-0.157,0.967,0.059,123.870,-7.182,-25.533,48
-0.144,0.881,0.157,117.480,-3.081,-22.390,48
-0.148,0.925,0.120,120.029,7.780,-13.547,48
-0.132,1.014,0.038,96.527,-1.643,-16.587,48
-0.126,0.940,0.122,82.001,-14.519,-20.144,48
-0.120,0.886,0.241,73.236,-13.799,-17.174,48
-0.119,0.943,0.272,84.235,-7.649,-0.698,48
-0.141,1.066,0.227,101.242,-5.024,-1.527,48
-0.135,1.085,0.280,101.940,-15.813,-9.057,48
-0.116,1.041,0.326,94.432,-12.181,-18.383,48
-0.104,0.871,0.308,80.220,-16.713,-17.623,48
-0.109,0.861,0.464,70.721,-17.684,-9.299,48
-0.110,0.922,0.503,83.816,-3.549,-0.802,48
-0.103,1.026,0.415,103.442,-3.369,-5.189,48
-0.082,0.937,0.519,106.480,-12.684,-16.518,48
-0.118,0.867,0.549,109.483,2.781,-16.483,48
-0.119,0.784,0.594,103.477,2.637,-18.832,48
-0.086,0.722,0.664,108.540,12.636,-10.473,48
-0.108,0.813,0.620,127.327,17.527,-4.118,48
